invoice_id,invoice_date,region,territory,customer_id,sku_id,gross_amount,discount_amount,net_revenue,currency,posting_status
INV-109376,2026-06-12,NA-West,California-LA,DIST-MOUNTAIN-PARTS,SKU-2205,11118.17,405.51,10712.66,USD,POSTED
INV-109377,2026-06-12,NA-West,California-LA,DIST-CAL-ENTERPRISE,SKU-9930,40800.26,1385.47,39414.79,USD,POSTED
INV-109378,2026-06-12,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-8821,20022.98,675.64,19347.34,USD,POSTED
INV-109379,2026-06-12,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-4410,23767.77,895.27,22872.5,USD,POSTED
INV-109380,2026-06-12,NA-West,PacificNW-WA,DIST-PACIFIC-LOGISTICS,SKU-5520,29836.38,683.04,29153.34,USD,POSTED
INV-109381,2026-06-13,NA-East,Northeast-NY,DIST-TRI-STATE-OPS,SKU-9930,14542.65,704.56,13838.09,USD,POSTED
INV-109382,2026-06-13,NA-East,Mid-Atlantic-VA,DIST-TRI-STATE-OPS,SKU-4410,11452.82,363.91,11088.91,USD,POSTED
INV-109383,2026-06-13,NA-East,Mid-Atlantic-VA,DIST-SUNBELT-PARTS,SKU-2205,11115.01,322.89,10792.12,USD,POSTED
INV-109384,2026-06-13,NA-East,Southeast-ATL,DIST-APEX-EAST,SKU-8821,31512.9,687.42,30825.48,USD,POSTED
INV-109385,2026-06-13,NA-East,Southeast-ATL,DIST-APEX-EAST,SKU-9930,35326.05,805.91,34520.14,USD,POSTED
INV-109386,2026-06-13,NA-East,Mid-Atlantic-VA,DIST-MIDATL-SUPPLY,SKU-8821,35085.58,1095.29,33990.29,USD,POSTED
INV-109387,2026-06-13,NA-East,Southeast-ATL,DIST-MIDATL-SUPPLY,SKU-8821,29268.52,1112.37,28156.15,USD,POSTED
INV-109388,2026-06-13,NA-East,Mid-Atlantic-VA,DIST-COASTAL-WHOLESALE,SKU-8821,18000.83,826.0,17174.83,USD,POSTED
INV-109389,2026-06-13,NA-East,Southeast-ATL,DIST-APEX-EAST,SKU-4410,16806.11,716.86,16089.25,USD,POSTED
INV-109390,2026-06-13,NA-East,Northeast-NY,DIST-COASTAL-WHOLESALE,SKU-8821,13054.03,465.32,12588.71,USD,POSTED
INV-109391,2026-06-13,NA-Central,Texas-DFW,DIST-GREATLAKES-SUPPLY,SKU-4410,15219.14,509.22,14709.92,USD,POSTED
INV-109392,2026-06-13,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-8821,16045.82,465.34,15580.48,USD,POSTED
INV-109393,2026-06-13,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-9930,16914.39,839.19,16075.2,USD,POSTED
INV-109394,2026-06-13,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-5520,20952.51,539.21,20413.3,USD,POSTED
INV-109395,2026-06-13,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-9930,41200.26,1126.86,40073.4,USD,POSTED
INV-109396,2026-06-13,NA-Central,Midwest-IL,DIST-MIDWEST-DIRECT,SKU-9930,21828.71,776.97,21051.74,USD,POSTED
INV-109397,2026-06-13,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-2205,9855.3,484.6,9370.7,USD,POSTED
INV-109398,2026-06-13,NA-Central,Midwest-IL,DIST-MIDWEST-DIRECT,SKU-8821,17462.97,461.86,17001.11,USD,POSTED
INV-109399,2026-06-13,NA-Central,Texas-DFW,DIST-GREATLAKES-SUPPLY,SKU-8821,19702.98,821.32,18881.66,USD,POSTED
INV-109400,2026-06-13,NA-West,PacificNW-WA,DIST-PACIFIC-LOGISTICS,SKU-8821,30537.34,668.1,29869.24,USD,POSTED
INV-109401,2026-06-13,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-8821,38537.39,1777.87,36759.52,USD,POSTED
INV-109402,2026-06-13,NA-West,California-LA,DIST-PACIFIC-LOGISTICS,SKU-9930,47428.87,1810.18,45618.69,USD,POSTED
INV-109403,2026-06-13,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-5520,10560.07,515.91,10044.16,USD,POSTED
INV-109404,2026-06-13,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-8821,10651.5,371.21,10280.29,USD,POSTED
INV-109405,2026-06-13,NA-West,California-LA,DIST-CAL-ENTERPRISE,SKU-4410,13988.66,577.12,13411.54,USD,POSTED
INV-109406,2026-06-13,NA-West,PacificNW-WA,DIST-CAL-ENTERPRISE,SKU-9930,48686.02,1972.55,46713.47,USD,POSTED
INV-109407,2026-06-14,NA-East,Southeast-ATL,DIST-APEX-EAST,SKU-8821,18825.29,750.62,18074.67,USD,POSTED
INV-109408,2026-06-14,NA-East,Northeast-NY,DIST-EMPIRE-IND,SKU-4410,25274.06,1035.55,24238.51,USD,POSTED
INV-109409,2026-06-14,NA-East,Northeast-NY,DIST-EMPIRE-IND,SKU-8821,34398.52,865.16,33533.36,USD,POSTED
INV-109410,2026-06-14,NA-East,Southeast-ATL,DIST-EMPIRE-IND,SKU-4410,25436.28,750.18,24686.1,USD,POSTED
INV-109411,2026-06-14,NA-East,Northeast-NY,DIST-SUNBELT-PARTS,SKU-2205,10891.72,360.26,10531.46,USD,POSTED
INV-109412,2026-06-14,NA-East,Southeast-ATL,DIST-COASTAL-WHOLESALE,SKU-4410,13496.8,309.02,13187.78,USD,POSTED
INV-109413,2026-06-14,NA-East,Mid-Atlantic-VA,DIST-APEX-EAST,SKU-8821,25146.19,1147.37,23998.82,USD,POSTED
INV-109414,2026-06-14,NA-East,Northeast-NY,DIST-SUNBELT-PARTS,SKU-9930,21413.2,891.63,20521.57,USD,POSTED
INV-109415,2026-06-14,NA-East,Mid-Atlantic-VA,DIST-APEX-EAST,SKU-5520,15157.18,303.8,14853.38,USD,POSTED
INV-109416,2026-06-14,NA-Central,Texas-DFW,DIST-GREATLAKES-SUPPLY,SKU-4410,8483.86,357.15,8126.71,USD,POSTED
INV-109417,2026-06-14,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-8821,14994.38,726.78,14267.6,USD,POSTED
INV-109418,2026-06-14,NA-Central,Midwest-IL,DIST-TEXAS-COMMERCIAL,SKU-2205,21245.85,744.06,20501.79,USD,POSTED
INV-109419,2026-06-14,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-2205,9805.78,460.31,9345.47,USD,POSTED
INV-109420,2026-06-14,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-8821,35383.08,1283.84,34099.24,USD,POSTED
INV-109421,2026-06-14,NA-Central,Texas-DFW,DIST-GREATLAKES-SUPPLY,SKU-5520,17977.26,735.43,17241.83,USD,POSTED
INV-109422,2026-06-14,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-8821,16320.1,428.99,15891.11,USD,POSTED
INV-109423,2026-06-14,NA-West,PacificNW-WA,DIST-PACIFIC-LOGISTICS,SKU-4410,27944.94,953.6,26991.34,USD,POSTED
INV-109424,2026-06-14,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-8821,16914.39,830.55,16083.84,USD,POSTED
INV-109425,2026-06-14,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-4410,22181.09,765.76,21415.33,USD,POSTED
INV-109426,2026-06-14,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-9930,20228.7,756.55,19472.15,USD,POSTED
INV-109427,2026-06-14,NA-West,California-LA,DIST-MOUNTAIN-PARTS,SKU-2205,7057.19,144.97,6912.22,USD,POSTED
INV-109428,2026-06-14,NA-West,Mountain-CO,DIST-PACIFIC-LOGISTICS,SKU-8821,24091.58,731.91,23359.67,USD,POSTED
INV-109429,2026-06-14,NA-West,California-LA,DIST-CAL-ENTERPRISE,SKU-8821,22445.86,559.1,21886.76,USD,POSTED
INV-109430,2026-06-14,NA-West,California-LA,DIST-CAL-ENTERPRISE,SKU-9930,20171.56,749.57,19421.99,USD,POSTED
INV-109431,2026-06-14,NA-West,California-LA,DIST-CAL-ENTERPRISE,SKU-2205,14535.33,333.46,14201.87,USD,POSTED
INV-109432,2026-06-14,NA-West,Mountain-CO,DIST-PACIFIC-LOGISTICS,SKU-5520,32769.73,829.71,31940.02,USD,POSTED
INV-109433,2026-06-15,NA-East,Northeast-NY,DIST-EMPIRE-IND,SKU-4410,11420.37,297.42,11122.95,USD,POSTED
INV-109434,2026-06-15,NA-East,Northeast-NY,DIST-MIDATL-SUPPLY,SKU-9930,23474.36,808.42,22665.94,USD,POSTED
INV-109435,2026-06-15,NA-East,Southeast-ATL,DIST-APEX-EAST,SKU-8821,30825.84,1102.6,29723.24,USD,POSTED
INV-109436,2026-06-15,NA-East,Northeast-NY,DIST-SUNBELT-PARTS,SKU-5520,13393.74,313.36,13080.38,USD,POSTED
INV-109437,2026-06-15,NA-East,Mid-Atlantic-VA,DIST-TRI-STATE-OPS,SKU-4410,11323.04,434.56,10888.48,USD,POSTED
INV-109438,2026-06-15,NA-East,Northeast-NY,DIST-MIDATL-SUPPLY,SKU-5520,23386.57,640.16,22746.41,USD,POSTED
INV-109439,2026-06-15,NA-East,Southeast-ATL,DIST-TRI-STATE-OPS,SKU-8821,17313.77,771.64,16542.13,USD,POSTED
INV-109440,2026-06-15,NA-East,Northeast-NY,DIST-SUNBELT-PARTS,SKU-8821,20474.22,766.26,19707.96,USD,POSTED
INV-109441,2026-06-15,NA-East,Northeast-NY,DIST-MIDATL-SUPPLY,SKU-8821,37009.33,973.78,36035.55,USD,POSTED
INV-109442,2026-06-15,NA-East,Northeast-NY,DIST-COASTAL-WHOLESALE,SKU-2205,9254.24,281.86,8972.38,USD,POSTED
INV-109443,2026-06-15,NA-East,Northeast-NY,DIST-MIDATL-SUPPLY,SKU-8821,39024.69,1726.77,37297.92,USD,POSTED
INV-109444,2026-06-15,NA-East,Northeast-NY,DIST-SUNBELT-PARTS,SKU-9930,24333.18,883.36,23449.82,USD,POSTED
INV-109445,2026-06-15,NA-Central,Midwest-IL,DIST-TEXAS-COMMERCIAL,SKU-5520,19527.74,730.2,18797.54,USD,POSTED
INV-109446,2026-06-15,NA-Central,Texas-DFW,DIST-MIDWEST-DIRECT,SKU-4410,19784.89,943.89,18841.0,USD,POSTED
INV-109447,2026-06-15,NA-Central,Texas-DFW,DIST-GREATLAKES-SUPPLY,SKU-8821,13074.37,625.94,12448.43,USD,POSTED
INV-109448,2026-06-15,NA-Central,Midwest-IL,DIST-TEXAS-COMMERCIAL,SKU-2205,10102.92,366.08,9736.84,USD,POSTED
INV-109449,2026-06-15,NA-Central,GreatLakes-MI,DIST-MIDWEST-DIRECT,SKU-2205,19017.26,758.41,18258.85,USD,POSTED
INV-109450,2026-06-15,NA-Central,GreatLakes-MI,DIST-MIDWEST-DIRECT,SKU-4410,26228.74,842.59,25386.15,USD,POSTED
INV-109451,2026-06-15,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-2205,19141.07,935.13,18205.94,USD,POSTED
INV-109452,2026-06-15,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-8821,19520.12,702.4,18817.72,USD,POSTED
INV-109453,2026-06-15,NA-Central,Midwest-IL,DIST-TEXAS-COMMERCIAL,SKU-8821,36480.23,1019.37,35460.86,USD,POSTED
INV-109454,2026-06-15,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-9930,16628.68,349.03,16279.65,USD,POSTED
INV-109455,2026-06-15,NA-West,PacificNW-WA,DIST-MOUNTAIN-PARTS,SKU-4410,12855.32,317.98,12537.34,USD,POSTED
INV-109456,2026-06-15,NA-West,California-LA,DIST-PACIFIC-LOGISTICS,SKU-4410,19137.26,521.46,18615.8,USD,POSTED
INV-109457,2026-06-15,NA-West,California-LA,DIST-MOUNTAIN-PARTS,SKU-5520,11565.79,366.47,11199.32,USD,POSTED
INV-109458,2026-06-15,NA-West,PacificNW-WA,DIST-MOUNTAIN-PARTS,SKU-4410,15996.29,577.4,15418.89,USD,POSTED
INV-109459,2026-06-15,NA-West,California-LA,DIST-CAL-ENTERPRISE,SKU-8821,30080.19,620.95,29459.24,USD,POSTED
INV-109460,2026-06-15,NA-West,PacificNW-WA,DIST-CAL-ENTERPRISE,SKU-2205,15352.48,522.19,14830.29,USD,POSTED
INV-109461,2026-06-15,NA-West,PacificNW-WA,DIST-MOUNTAIN-PARTS,SKU-4410,8257.19,365.3,7891.89,USD,POSTED
INV-109462,2026-06-15,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-4410,5990.51,203.39,5787.12,USD,POSTED
INV-109463,2026-06-16,NA-East,Northeast-NY,DIST-TRI-STATE-OPS,SKU-8821,12183.76,429.4,11754.36,USD,POSTED
INV-109464,2026-06-16,NA-East,Northeast-NY,DIST-TRI-STATE-OPS,SKU-4410,4996.41,103.98,4892.43,USD,POSTED
INV-109465,2026-06-16,NA-East,Northeast-NY,DIST-SUNBELT-PARTS,SKU-2205,9973.74,468.58,9505.16,USD,POSTED
INV-109466,2026-06-16,NA-East,Northeast-NY,DIST-SUNBELT-PARTS,SKU-8821,15573.23,633.87,14939.36,USD,POSTED
INV-109467,2026-06-16,NA-East,Mid-Atlantic-VA,DIST-APEX-EAST,SKU-9930,38188.77,1340.3,36848.47,USD,POSTED
INV-109468,2026-06-16,NA-East,Mid-Atlantic-VA,DIST-TRI-STATE-OPS,SKU-8821,18275.65,570.95,17704.7,USD,POSTED
INV-109469,2026-06-16,NA-East,Southeast-ATL,DIST-EMPIRE-IND,SKU-2205,14638.08,728.13,13909.95,USD,POSTED
INV-109470,2026-06-16,NA-East,Mid-Atlantic-VA,DIST-SUNBELT-PARTS,SKU-4410,6845.73,237.0,6608.73,USD,POSTED
INV-109471,2026-06-16,NA-East,Northeast-NY,DIST-SUNBELT-PARTS,SKU-5520,17340.49,420.9,16919.59,USD,POSTED
INV-109472,2026-06-16,NA-East,Southeast-ATL,DIST-MIDATL-SUPPLY,SKU-5520,30944.17,1296.99,29647.18,USD,POSTED
INV-109473,2026-06-16,NA-Central,GreatLakes-MI,DIST-MIDWEST-DIRECT,SKU-8821,16457.25,402.1,16055.15,USD,POSTED
INV-109474,2026-06-16,NA-Central,Midwest-IL,DIST-MIDWEST-DIRECT,SKU-4410,13308.66,607.97,12700.69,USD,POSTED
INV-109475,2026-06-16,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-9930,23028.72,939.89,22088.83,USD,POSTED
INV-109476,2026-06-16,NA-Central,Midwest-IL,DIST-TEXAS-COMMERCIAL,SKU-5520,19276.31,531.34,18744.97,USD,POSTED
INV-109477,2026-06-16,NA-Central,Midwest-IL,DIST-TEXAS-COMMERCIAL,SKU-4410,15186.76,727.74,14459.02,USD,POSTED
INV-109478,2026-06-16,NA-Central,Texas-DFW,DIST-MIDWEST-DIRECT,SKU-8821,39268.82,1188.32,38080.5,USD,POSTED
INV-109479,2026-06-16,NA-West,PacificNW-WA,DIST-PACIFIC-LOGISTICS,SKU-4410,22861.1,708.2,22152.9,USD,POSTED
INV-109480,2026-06-16,NA-West,California-LA,DIST-MOUNTAIN-PARTS,SKU-8821,11885.79,546.13,11339.66,USD,POSTED
INV-109481,2026-06-16,NA-West,California-LA,DIST-CAL-ENTERPRISE,SKU-8821,31817.34,810.77,31006.57,USD,POSTED
INV-109482,2026-06-16,NA-West,PacificNW-WA,DIST-PACIFIC-LOGISTICS,SKU-8821,30445.91,864.33,29581.58,USD,POSTED
INV-109483,2026-06-16,NA-West,PacificNW-WA,DIST-PACIFIC-LOGISTICS,SKU-5520,30674.48,1217.12,29457.36,USD,POSTED
INV-109484,2026-06-16,NA-West,California-LA,DIST-CAL-ENTERPRISE,SKU-4410,18230.59,877.49,17353.1,USD,POSTED
INV-109485,2026-06-17,NA-East,Northeast-NY,DIST-APEX-EAST,SKU-8821,31329.68,1178.55,30151.13,USD,POSTED
INV-109486,2026-06-17,NA-East,Southeast-ATL,DIST-COASTAL-WHOLESALE,SKU-8821,22260.56,691.86,21568.7,USD,POSTED
INV-109487,2026-06-17,NA-East,Southeast-ATL,DIST-APEX-EAST,SKU-9930,44143.25,2079.3,42063.95,USD,POSTED
INV-109488,2026-06-17,NA-East,Northeast-NY,DIST-APEX-EAST,SKU-9930,48437.34,1392.0,47045.34,USD,POSTED
INV-109489,2026-06-17,NA-East,Northeast-NY,DIST-SUNBELT-PARTS,SKU-5520,17298.5,775.38,16523.12,USD,POSTED
INV-109490,2026-06-17,NA-East,Southeast-ATL,DIST-TRI-STATE-OPS,SKU-4410,8662.61,389.69,8272.92,USD,POSTED
INV-109491,2026-06-17,NA-East,Southeast-ATL,DIST-APEX-EAST,SKU-8821,36688.71,1712.44,34976.27,USD,POSTED
INV-109492,2026-06-17,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-5520,31680.2,761.87,30918.33,USD,POSTED
INV-109493,2026-06-17,NA-Central,Texas-DFW,DIST-MIDWEST-DIRECT,SKU-8821,29394.47,637.63,28756.84,USD,POSTED
INV-109494,2026-06-17,NA-Central,Midwest-IL,DIST-MIDWEST-DIRECT,SKU-4410,21954.42,691.56,21262.86,USD,POSTED
INV-109495,2026-06-17,NA-Central,Midwest-IL,DIST-TEXAS-COMMERCIAL,SKU-2205,11093.4,271.71,10821.69,USD,POSTED
INV-109496,2026-06-17,NA-Central,GreatLakes-MI,DIST-MIDWEST-DIRECT,SKU-8821,32548.78,1377.75,31171.03,USD,POSTED
INV-109497,2026-06-17,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-4410,13567.7,494.38,13073.32,USD,POSTED
INV-109498,2026-06-17,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-2205,11341.02,547.92,10793.1,USD,POSTED
INV-109499,2026-06-17,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-2205,5323.84,205.85,5117.99,USD,POSTED
INV-109500,2026-06-17,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-5520,15504.86,428.01,15076.85,USD,POSTED
INV-109501,2026-06-17,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-4410,11398.17,364.44,11033.73,USD,POSTED
INV-109502,2026-06-17,NA-Central,Midwest-IL,DIST-MIDWEST-DIRECT,SKU-8821,33371.64,1060.38,32311.26,USD,POSTED
INV-109503,2026-06-17,NA-Central,Midwest-IL,DIST-TEXAS-COMMERCIAL,SKU-5520,26316.36,1020.67,25295.69,USD,POSTED
INV-109504,2026-06-17,NA-West,PacificNW-WA,DIST-CAL-ENTERPRISE,SKU-8821,22445.86,1014.59,21431.27,USD,POSTED
INV-109505,2026-06-17,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-8821,9417.2,306.17,9111.03,USD,POSTED
INV-109506,2026-06-17,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-9930,23200.15,1053.13,22147.02,USD,POSTED
INV-109507,2026-06-17,NA-West,California-LA,DIST-PACIFIC-LOGISTICS,SKU-2205,21617.28,985.25,20632.03,USD,POSTED
INV-109508,2026-06-17,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-5520,28788.75,994.39,27794.36,USD,POSTED
INV-109509,2026-06-17,NA-West,Mountain-CO,DIST-PACIFIC-LOGISTICS,SKU-9930,34514.5,1294.61,33219.89,USD,POSTED
INV-109510,2026-06-17,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-4410,26617.31,653.69,25963.62,USD,POSTED
INV-109511,2026-06-17,NA-West,Mountain-CO,DIST-MOUNTAIN-PARTS,SKU-8821,15817.24,728.98,15088.26,USD,POSTED
INV-109512,2026-06-17,NA-West,PacificNW-WA,DIST-MOUNTAIN-PARTS,SKU-9930,21600.14,955.61,20644.53,USD,POSTED
INV-109513,2026-06-17,NA-West,PacificNW-WA,DIST-MOUNTAIN-PARTS,SKU-8821,18880.12,616.96,18263.16,USD,POSTED
INV-109514,2026-06-17,NA-West,California-LA,DIST-CAL-ENTERPRISE,SKU-8821,24731.58,680.98,24050.6,USD,POSTED
INV-109515,2026-06-17,NA-West,Mountain-CO,DIST-PACIFIC-LOGISTICS,SKU-8821,19474.41,864.71,18609.7,USD,POSTED
INV-109516,2026-06-18,NA-East,Southeast-ATL,DIST-MIDATL-SUPPLY,SKU-4410,15767.9,426.31,15341.59,USD,POSTED
INV-109517,2026-06-18,NA-East,Mid-Atlantic-VA,DIST-MIDATL-SUPPLY,SKU-2205,11437.55,497.35,10940.2,USD,POSTED
INV-109518,2026-06-18,NA-East,Southeast-ATL,DIST-APEX-EAST,SKU-5520,25150.01,576.74,24573.27,USD,POSTED
INV-109519,2026-06-18,NA-East,Mid-Atlantic-VA,DIST-EMPIRE-IND,SKU-2205,21138.37,761.41,20376.96,USD,POSTED
INV-109520,2026-06-18,NA-East,Southeast-ATL,DIST-MIDATL-SUPPLY,SKU-8821,25192.0,1061.45,24130.55,USD,POSTED
INV-109521,2026-06-18,NA-East,Southeast-ATL,DIST-SUNBELT-PARTS,SKU-4410,11874.59,385.99,11488.6,USD,POSTED
INV-109522,2026-06-18,NA-East,Mid-Atlantic-VA,DIST-SUNBELT-PARTS,SKU-4410,6391.51,271.24,6120.27,USD,POSTED
INV-109523,2026-06-18,NA-East,Mid-Atlantic-VA,DIST-SUNBELT-PARTS,SKU-8821,16672.52,787.32,15885.2,USD,POSTED
INV-109524,2026-06-18,NA-East,Northeast-NY,DIST-TRI-STATE-OPS,SKU-8821,11908.94,432.7,11476.24,USD,POSTED
INV-109525,2026-06-18,NA-East,Mid-Atlantic-VA,DIST-COASTAL-WHOLESALE,SKU-9930,12996.78,592.61,12404.17,USD,POSTED
INV-109526,2026-06-18,NA-Central,Midwest-IL,DIST-TEXAS-COMMERCIAL,SKU-4410,26358.26,954.53,25403.73,USD,POSTED
INV-109527,2026-06-18,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-8821,37211.66,1437.48,35774.18,USD,POSTED
INV-109528,2026-06-18,NA-Central,Texas-DFW,DIST-GREATLAKES-SUPPLY,SKU-5520,13577.23,629.95,12947.28,USD,POSTED
INV-109529,2026-06-18,NA-Central,Texas-DFW,DIST-MIDWEST-DIRECT,SKU-8821,29805.9,838.53,28967.37,USD,POSTED
INV-109530,2026-06-18,NA-Central,GreatLakes-MI,DIST-MIDWEST-DIRECT,SKU-9930,34743.08,810.06,33933.02,USD,POSTED
INV-109531,2026-06-18,NA-Central,Midwest-IL,DIST-MIDWEST-DIRECT,SKU-8821,33005.92,1071.07,31934.85,USD,POSTED
INV-109532,2026-06-18,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-4410,14992.48,462.68,14529.8,USD,POSTED
INV-109533,2026-06-18,NA-Central,GreatLakes-MI,DIST-TEXAS-COMMERCIAL,SKU-8821,26285.88,918.13,25367.75,USD,POSTED
INV-109534,2026-06-18,NA-West,California-LA,DIST-CAL-ENTERPRISE,SKU-4410,12822.94,321.35,12501.59,USD,POSTED
INV-109535,2026-06-18,NA-West,PacificNW-WA,DIST-CAL-ENTERPRISE,SKU-8821,26880.17,1258.58,25621.59,USD,POSTED
INV-109536,2026-06-18,NA-West,Mountain-CO,DIST-PACIFIC-LOGISTICS,SKU-9930,30743.05,966.44,29776.61,USD,POSTED
INV-109537,2026-06-18,NA-West,California-LA,DIST-MOUNTAIN-PARTS,SKU-9930,25657.3,1012.03,24645.27,USD,POSTED
INV-109538,2026-06-18,NA-West,PacificNW-WA,DIST-CAL-ENTERPRISE,SKU-4410,28463.04,768.81,27694.23,USD,POSTED
INV-109539,2026-06-18,NA-West,PacificNW-WA,DIST-MOUNTAIN-PARTS,SKU-8821,16960.11,721.75,16238.36,USD,POSTED
INV-109540,2026-06-18,NA-West,PacificNW-WA,DIST-PACIFIC-LOGISTICS,SKU-5520,23215.38,518.1,22697.28,USD,POSTED
INV-109541,2026-06-18,NA-West,PacificNW-WA,DIST-CAL-ENTERPRISE,SKU-4410,26034.45,1221.04,24813.41,USD,POSTED
INV-109542,2026-06-18,NA-West,PacificNW-WA,DIST-CAL-ENTERPRISE,SKU-4410,17550.59,507.44,17043.15,USD,POSTED
INV-109543,2026-06-18,NA-West,California-LA,DIST-MOUNTAIN-PARTS,SKU-9930,15257.24,647.59,14609.65,USD,POSTED
INV-109544,2026-06-18,NA-West,PacificNW-WA,DIST-MOUNTAIN-PARTS,SKU-9930,24400.15,1047.0,23353.15,USD,POSTED
INV-109545,2026-06-18,NA-West,PacificNW-WA,DIST-MOUNTAIN-PARTS,SKU-5520,19485.84,483.53,19002.31,USD,POSTED
INV-109546,2026-06-19,NA-East,Mid-Atlantic-VA,DIST-SUNBELT-PARTS,SKU-4410,10349.71,412.39,9937.32,USD,POSTED
INV-109547,2026-06-19,NA-East,Southeast-ATL,DIST-MIDATL-SUPPLY,SKU-5520,35982.57,1048.26,34934.31,USD,POSTED
INV-109548,2026-06-19,NA-East,Northeast-NY,DIST-COASTAL-WHOLESALE,SKU-8821,8885.9,408.37,8477.53,USD,POSTED
INV-109549,2026-06-19,NA-East,Southeast-ATL,DIST-SUNBELT-PARTS,SKU-4410,12783.03,295.68,12487.35,USD,POSTED
INV-109550,2026-06-19,NA-East,Mid-Atlantic-VA,DIST-EMPIRE-IND,SKU-4410,27447.82,1034.59,26413.23,USD,POSTED
INV-109551,2026-06-19,NA-East,Southeast-ATL,DIST-COASTAL-WHOLESALE,SKU-8821,15023.59,418.8,14604.79,USD,POSTED
INV-109552,2026-06-19,NA-East,Mid-Atlantic-VA,DIST-APEX-EAST,SKU-8821,30825.84,857.61,29968.23,USD,POSTED
INV-109553,2026-06-19,NA-Central,Midwest-IL,DIST-TEXAS-COMMERCIAL,SKU-9930,36914.52,853.99,36060.53,USD,POSTED
INV-109554,2026-06-19,NA-Central,Midwest-IL,DIST-TEXAS-COMMERCIAL,SKU-2205,16541.06,602.34,15938.72,USD,POSTED
INV-109555,2026-06-19,NA-Central,Midwest-IL,DIST-MIDWEST-DIRECT,SKU-2205,20106.79,431.06,19675.73,USD,POSTED
INV-109556,2026-06-19,NA-Central,Texas-DFW,DIST-TEXAS-COMMERCIAL,SKU-4410,21403.94,624.53,20779.41,USD,POSTED
INV-109557,2026-06-19,NA-Central,Midwest-IL,DIST-MIDWEST-DIRECT,SKU-4410,17259.16,355.58,16903.58,USD,POSTED
INV-109558,2026-06-19,NA-Central,GreatLakes-MI,DIST-GREATLAKES-SUPPLY,SKU-5520,16845.82,812.36,16033.46,USD,POSTED
INV-109559,2026-06-19,NA-Central,Midwest-IL,DIST-GREATLAKES-SUPPLY,SKU-5520,9177.2,280.1,8897.1,USD,POSTED
INV-109560,2026-06-19,NA-Central,GreatLakes-MI,DIST-MIDWEST-DIRECT,SKU-8821,40228.82,1130.59,39098.23,USD,POSTED
INV-109561,2026-06-19,NA-West,Mountain-CO,DIST-PACIFIC-LOGISTICS,SKU-8821,38994.53,1372.8,37621.73,USD,POSTED
INV-109562,2026-06-19,NA-West,PacificNW-WA,DIST-MOUNTAIN-PARTS,SKU-8821,21622.99,675.29,20947.7,USD,POSTED
INV-109563,2026-06-19,NA-West,Mountain-CO,DIST-PACIFIC-LOGISTICS,SKU-5520,29459.23,679.03,28780.2,USD,POSTED
INV-109564,2026-06-19,NA-West,Mountain-CO,DIST-CAL-ENTERPRISE,SKU-8821,32777.35,976.99,31800.36,USD,POSTED
INV-109565,2026-06-19,NA-West,PacificNW-WA,DIST-MOUNTAIN-PARTS,SKU-4410,12175.31,444.05,11731.26,USD,POSTED
