sales_item_id,order_id,transaction_date,region,distributor_id,sku_id,units_ordered,units_sold,unit_price,total_item_revenue,delivery_status
SLS-508592,SO-708591,2026-05-15,NA-East,DIST-APEX-EAST,SKU-8821,189,189,120.0,21772.8,DELIVERED
SLS-508593,SO-708592,2026-05-15,NA-East,DIST-SUNBELT-PARTS,SKU-8821,119,119,120.0,13708.8,DELIVERED
SLS-508594,SO-708593,2026-05-15,NA-East,DIST-APEX-EAST,SKU-4410,315,315,85.0,25704.0,DELIVERED
SLS-508595,SO-708594,2026-05-15,NA-East,DIST-SUNBELT-PARTS,SKU-4410,91,91,85.0,7425.6,DELIVERED
SLS-508596,SO-708595,2026-05-15,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,235,235,120.0,27072.0,DELIVERED
SLS-508597,SO-708596,2026-05-15,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,289,289,120.0,33292.8,DELIVERED
SLS-508598,SO-708597,2026-05-15,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,315,315,120.0,36288.0,DELIVERED
SLS-508599,SO-708598,2026-05-15,NA-Central,DIST-MIDWEST-DIRECT,SKU-4410,266,266,85.0,21705.6,DELIVERED
SLS-508600,SO-708599,2026-05-15,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,141,141,120.0,16243.2,DELIVERED
SLS-508601,SO-708600,2026-05-15,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-5520,272,272,110.0,28723.2,DELIVERED
SLS-508602,SO-708601,2026-05-15,NA-Central,DIST-MIDWEST-DIRECT,SKU-2205,257,257,65.0,16036.8,DELIVERED
SLS-508603,SO-708602,2026-05-15,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-2205,111,111,65.0,6926.4,DELIVERED
SLS-508604,SO-708603,2026-05-15,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-4410,270,270,85.0,22032.0,DELIVERED
SLS-508605,SO-708604,2026-05-15,NA-West,DIST-MOUNTAIN-PARTS,SKU-8821,174,174,120.0,20044.8,DELIVERED
SLS-508606,SO-708605,2026-05-15,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,251,251,120.0,28915.2,DELIVERED
SLS-508607,SO-708606,2026-05-15,NA-West,DIST-MOUNTAIN-PARTS,SKU-9930,114,114,150.0,16416.0,DELIVERED
SLS-508608,SO-708607,2026-05-15,NA-West,DIST-MOUNTAIN-PARTS,SKU-8821,168,168,120.0,19353.6,DELIVERED
SLS-508609,SO-708608,2026-05-15,NA-West,DIST-PACIFIC-LOGISTICS,SKU-9930,253,253,150.0,36432.0,DELIVERED
SLS-508610,SO-708609,2026-05-15,NA-West,DIST-PACIFIC-LOGISTICS,SKU-4410,233,233,85.0,19012.8,DELIVERED
SLS-508611,SO-708610,2026-05-15,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,198,198,120.0,22809.6,DELIVERED
SLS-508612,SO-708611,2026-05-15,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,248,248,120.0,28569.6,DELIVERED
SLS-508613,SO-708612,2026-05-15,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,177,177,120.0,20390.4,DELIVERED
SLS-508614,SO-708613,2026-05-15,NA-West,DIST-CAL-ENTERPRISE,SKU-4410,337,337,85.0,27499.2,DELIVERED
SLS-508615,SO-708614,2026-05-16,NA-East,DIST-APEX-EAST,SKU-8821,257,257,120.0,29606.4,DELIVERED
SLS-508616,SO-708615,2026-05-16,NA-East,DIST-COASTAL-WHOLESALE,SKU-4410,129,129,85.0,10526.4,DELIVERED
SLS-508617,SO-708616,2026-05-16,NA-East,DIST-COASTAL-WHOLESALE,SKU-4410,181,181,85.0,14769.6,DELIVERED
SLS-508618,SO-708617,2026-05-16,NA-East,DIST-EMPIRE-IND,SKU-5520,251,251,110.0,26505.6,DELIVERED
SLS-508619,SO-708618,2026-05-16,NA-East,DIST-EMPIRE-IND,SKU-8821,289,289,120.0,33292.8,DELIVERED
SLS-508620,SO-708619,2026-05-16,NA-East,DIST-TRI-STATE-OPS,SKU-8821,133,133,120.0,15321.6,DELIVERED
SLS-508621,SO-708620,2026-05-16,NA-East,DIST-SUNBELT-PARTS,SKU-8821,126,126,120.0,14515.2,DELIVERED
SLS-508622,SO-708621,2026-05-16,NA-East,DIST-APEX-EAST,SKU-8821,263,263,120.0,30297.6,DELIVERED
SLS-508623,SO-708622,2026-05-16,NA-East,DIST-TRI-STATE-OPS,SKU-4410,101,101,85.0,8241.6,DELIVERED
SLS-508624,SO-708623,2026-05-16,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,315,315,120.0,36288.0,DELIVERED
SLS-508625,SO-708624,2026-05-16,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,339,339,120.0,39052.8,DELIVERED
SLS-508626,SO-708625,2026-05-16,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-2205,138,138,65.0,8611.2,DELIVERED
SLS-508627,SO-708626,2026-05-16,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-9930,241,241,150.0,34704.0,DELIVERED
SLS-508628,SO-708627,2026-05-16,NA-Central,DIST-MIDWEST-DIRECT,SKU-5520,231,231,110.0,24393.6,DELIVERED
SLS-508629,SO-708628,2026-05-16,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,336,336,120.0,38707.2,DELIVERED
SLS-508630,SO-708629,2026-05-16,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-9930,97,97,150.0,13968.0,DELIVERED
SLS-508631,SO-708630,2026-05-16,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-9930,112,112,150.0,16128.0,DELIVERED
SLS-508632,SO-708631,2026-05-16,NA-West,DIST-PACIFIC-LOGISTICS,SKU-4410,155,155,85.0,12648.0,DELIVERED
SLS-508633,SO-708632,2026-05-16,NA-West,DIST-CAL-ENTERPRISE,SKU-4410,264,264,85.0,21542.4,DELIVERED
SLS-508634,SO-708633,2026-05-16,NA-West,DIST-PACIFIC-LOGISTICS,SKU-2205,322,322,65.0,20092.8,DELIVERED
SLS-508635,SO-708634,2026-05-16,NA-West,DIST-MOUNTAIN-PARTS,SKU-9930,80,80,150.0,11520.0,DELIVERED
SLS-508636,SO-708635,2026-05-16,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,160,160,120.0,18432.0,DELIVERED
SLS-508637,SO-708636,2026-05-16,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,170,170,120.0,19584.0,DELIVERED
SLS-508638,SO-708637,2026-05-16,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,304,304,120.0,35020.8,DELIVERED
SLS-508639,SO-708638,2026-05-17,NA-East,DIST-EMPIRE-IND,SKU-4410,237,237,85.0,19339.2,DELIVERED
SLS-508640,SO-708639,2026-05-17,NA-East,DIST-EMPIRE-IND,SKU-4410,307,307,85.0,25051.2,DELIVERED
SLS-508641,SO-708640,2026-05-17,NA-East,DIST-COASTAL-WHOLESALE,SKU-5520,161,161,110.0,17001.6,DELIVERED
SLS-508642,SO-708641,2026-05-17,NA-East,DIST-APEX-EAST,SKU-8821,145,145,120.0,16704.0,DELIVERED
SLS-508643,SO-708642,2026-05-17,NA-East,DIST-EMPIRE-IND,SKU-9930,253,253,150.0,36432.0,DELIVERED
SLS-508644,SO-708643,2026-05-17,NA-East,DIST-APEX-EAST,SKU-8821,261,261,120.0,30067.2,DELIVERED
SLS-508645,SO-708644,2026-05-17,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,182,182,120.0,20966.4,DELIVERED
SLS-508646,SO-708645,2026-05-17,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-9930,318,318,150.0,45792.0,DELIVERED
SLS-508647,SO-708646,2026-05-17,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-8821,112,112,120.0,12902.4,DELIVERED
SLS-508648,SO-708647,2026-05-17,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,208,208,120.0,23961.6,DELIVERED
SLS-508649,SO-708648,2026-05-17,NA-Central,DIST-MIDWEST-DIRECT,SKU-9930,197,197,150.0,28368.0,DELIVERED
SLS-508650,SO-708649,2026-05-17,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-9930,204,204,150.0,29376.0,DELIVERED
SLS-508651,SO-708650,2026-05-17,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,103,103,85.0,8404.8,DELIVERED
SLS-508652,SO-708651,2026-05-17,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-5520,71,71,110.0,7497.6,DELIVERED
SLS-508653,SO-708652,2026-05-17,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-5520,229,229,110.0,24182.4,DELIVERED
SLS-508654,SO-708653,2026-05-17,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-4410,289,289,85.0,23582.4,DELIVERED
SLS-508655,SO-708654,2026-05-17,NA-West,DIST-PACIFIC-LOGISTICS,SKU-5520,235,235,110.0,24816.0,DELIVERED
SLS-508656,SO-708655,2026-05-17,NA-West,DIST-CAL-ENTERPRISE,SKU-9930,288,288,150.0,41472.0,DELIVERED
SLS-508657,SO-708656,2026-05-17,NA-West,DIST-MOUNTAIN-PARTS,SKU-8821,82,82,120.0,9446.4,DELIVERED
SLS-508658,SO-708657,2026-05-17,NA-West,DIST-MOUNTAIN-PARTS,SKU-4410,155,155,85.0,12648.0,DELIVERED
SLS-508659,SO-708658,2026-05-17,NA-West,DIST-MOUNTAIN-PARTS,SKU-4410,170,170,85.0,13872.0,DELIVERED
SLS-508660,SO-708659,2026-05-17,NA-West,DIST-MOUNTAIN-PARTS,SKU-4410,120,120,85.0,9792.0,DELIVERED
SLS-508661,SO-708660,2026-05-17,NA-West,DIST-MOUNTAIN-PARTS,SKU-5520,115,115,110.0,12144.0,DELIVERED
SLS-508662,SO-708661,2026-05-17,NA-West,DIST-CAL-ENTERPRISE,SKU-9930,243,243,150.0,34992.0,DELIVERED
SLS-508663,SO-708662,2026-05-17,NA-West,DIST-CAL-ENTERPRISE,SKU-9930,136,136,150.0,19584.0,DELIVERED
SLS-508664,SO-708663,2026-05-17,NA-West,DIST-MOUNTAIN-PARTS,SKU-4410,190,190,85.0,15504.0,DELIVERED
SLS-508665,SO-708664,2026-05-17,NA-West,DIST-CAL-ENTERPRISE,SKU-4410,201,201,85.0,16401.6,DELIVERED
SLS-508666,SO-708665,2026-05-18,NA-East,DIST-COASTAL-WHOLESALE,SKU-8821,156,156,120.0,17971.2,DELIVERED
SLS-508667,SO-708666,2026-05-18,NA-East,DIST-COASTAL-WHOLESALE,SKU-9930,85,85,150.0,12240.0,DELIVERED
SLS-508668,SO-708667,2026-05-18,NA-East,DIST-APEX-EAST,SKU-9930,195,195,150.0,28080.0,DELIVERED
SLS-508669,SO-708668,2026-05-18,NA-East,DIST-MIDATL-SUPPLY,SKU-4410,167,167,85.0,13627.2,DELIVERED
SLS-508670,SO-708669,2026-05-18,NA-East,DIST-TRI-STATE-OPS,SKU-4410,69,69,85.0,5630.4,DELIVERED
SLS-508671,SO-708670,2026-05-18,NA-East,DIST-TRI-STATE-OPS,SKU-2205,72,72,65.0,4492.8,DELIVERED
SLS-508672,SO-708671,2026-05-18,NA-East,DIST-COASTAL-WHOLESALE,SKU-4410,152,152,85.0,12403.2,DELIVERED
SLS-508673,SO-708672,2026-05-18,NA-East,DIST-TRI-STATE-OPS,SKU-5520,164,164,110.0,17318.4,DELIVERED
SLS-508674,SO-708673,2026-05-18,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-4410,200,200,85.0,16320.0,DELIVERED
SLS-508675,SO-708674,2026-05-18,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,314,314,120.0,36172.8,DELIVERED
SLS-508676,SO-708675,2026-05-18,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,326,326,120.0,37555.2,DELIVERED
SLS-508677,SO-708676,2026-05-18,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,88,88,85.0,7180.8,DELIVERED
SLS-508678,SO-708677,2026-05-18,NA-Central,DIST-MIDWEST-DIRECT,SKU-5520,273,273,110.0,28828.8,DELIVERED
SLS-508679,SO-708678,2026-05-18,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,102,102,85.0,8323.2,DELIVERED
SLS-508680,SO-708679,2026-05-18,NA-Central,DIST-MIDWEST-DIRECT,SKU-4410,143,143,85.0,11668.8,DELIVERED
SLS-508681,SO-708680,2026-05-18,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-9930,155,155,150.0,22320.0,DELIVERED
SLS-508682,SO-708681,2026-05-18,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-8821,162,162,120.0,18662.4,DELIVERED
SLS-508683,SO-708682,2026-05-18,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,335,335,120.0,38592.0,DELIVERED
SLS-508684,SO-708683,2026-05-18,NA-West,DIST-PACIFIC-LOGISTICS,SKU-4410,263,263,85.0,21460.8,DELIVERED
SLS-508685,SO-708684,2026-05-18,NA-West,DIST-MOUNTAIN-PARTS,SKU-2205,74,74,65.0,4617.6,DELIVERED
SLS-508686,SO-708685,2026-05-18,NA-West,DIST-MOUNTAIN-PARTS,SKU-4410,91,91,85.0,7425.6,DELIVERED
SLS-508687,SO-708686,2026-05-18,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,210,210,120.0,24192.0,DELIVERED
SLS-508688,SO-708687,2026-05-18,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,220,220,120.0,25344.0,DELIVERED
SLS-508689,SO-708688,2026-05-18,NA-West,DIST-PACIFIC-LOGISTICS,SKU-5520,168,168,110.0,17740.8,DELIVERED
SLS-508690,SO-708689,2026-05-18,NA-West,DIST-CAL-ENTERPRISE,SKU-2205,309,309,65.0,19281.6,DELIVERED
SLS-508691,SO-708690,2026-05-18,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,308,308,120.0,35481.6,DELIVERED
SLS-508692,SO-708691,2026-05-18,NA-West,DIST-PACIFIC-LOGISTICS,SKU-5520,134,134,110.0,14150.4,DELIVERED
SLS-508693,SO-708692,2026-05-18,NA-West,DIST-MOUNTAIN-PARTS,SKU-5520,176,176,110.0,18585.6,DELIVERED
SLS-508694,SO-708693,2026-05-18,NA-West,DIST-PACIFIC-LOGISTICS,SKU-9930,262,262,150.0,37728.0,DELIVERED
SLS-508695,SO-708694,2026-05-18,NA-West,DIST-PACIFIC-LOGISTICS,SKU-9930,332,332,150.0,47808.0,DELIVERED
SLS-508696,SO-708695,2026-05-19,NA-East,DIST-COASTAL-WHOLESALE,SKU-4410,150,150,85.0,12240.0,DELIVERED
SLS-508697,SO-708696,2026-05-19,NA-East,DIST-TRI-STATE-OPS,SKU-8821,118,118,120.0,13593.6,DELIVERED
SLS-508698,SO-708697,2026-05-19,NA-East,DIST-APEX-EAST,SKU-8821,209,209,120.0,24076.8,DELIVERED
SLS-508699,SO-708698,2026-05-19,NA-East,DIST-COASTAL-WHOLESALE,SKU-9930,96,96,150.0,13824.0,DELIVERED
SLS-508700,SO-708699,2026-05-19,NA-East,DIST-TRI-STATE-OPS,SKU-9930,111,111,150.0,15984.0,DELIVERED
SLS-508701,SO-708700,2026-05-19,NA-East,DIST-EMPIRE-IND,SKU-8821,163,163,120.0,18777.6,DELIVERED
SLS-508702,SO-708701,2026-05-19,NA-East,DIST-EMPIRE-IND,SKU-4410,267,267,85.0,21787.2,DELIVERED
SLS-508703,SO-708702,2026-05-19,NA-East,DIST-TRI-STATE-OPS,SKU-4410,90,90,85.0,7344.0,DELIVERED
SLS-508704,SO-708703,2026-05-19,NA-East,DIST-TRI-STATE-OPS,SKU-8821,151,151,120.0,17395.2,DELIVERED
SLS-508705,SO-708704,2026-05-19,NA-East,DIST-APEX-EAST,SKU-8821,218,218,120.0,25113.6,DELIVERED
SLS-508706,SO-708705,2026-05-19,NA-East,DIST-SUNBELT-PARTS,SKU-5520,183,183,110.0,19324.8,DELIVERED
SLS-508707,SO-708706,2026-05-19,NA-East,DIST-APEX-EAST,SKU-8821,277,277,120.0,31910.4,DELIVERED
SLS-508708,SO-708707,2026-05-19,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-8821,80,80,120.0,9216.0,DELIVERED
SLS-508709,SO-708708,2026-05-19,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,148,148,120.0,17049.6,DELIVERED
SLS-508710,SO-708709,2026-05-19,NA-Central,DIST-MIDWEST-DIRECT,SKU-9930,238,238,150.0,34272.0,DELIVERED
SLS-508711,SO-708710,2026-05-19,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,179,179,120.0,20620.8,DELIVERED
SLS-508712,SO-708711,2026-05-19,NA-Central,DIST-MIDWEST-DIRECT,SKU-2205,133,133,65.0,8299.2,DELIVERED
SLS-508713,SO-708712,2026-05-19,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-8821,90,90,120.0,10368.0,DELIVERED
SLS-508714,SO-708713,2026-05-19,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,181,181,85.0,14769.6,DELIVERED
SLS-508715,SO-708714,2026-05-19,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,185,185,85.0,15096.0,DELIVERED
SLS-508716,SO-708715,2026-05-19,NA-West,DIST-PACIFIC-LOGISTICS,SKU-5520,225,225,110.0,23760.0,DELIVERED
SLS-508717,SO-708716,2026-05-19,NA-West,DIST-CAL-ENTERPRISE,SKU-5520,183,183,110.0,19324.8,DELIVERED
SLS-508718,SO-708717,2026-05-19,NA-West,DIST-MOUNTAIN-PARTS,SKU-8821,146,146,120.0,16819.2,DELIVERED
SLS-508719,SO-708718,2026-05-19,NA-West,DIST-PACIFIC-LOGISTICS,SKU-9930,297,297,150.0,42768.0,DELIVERED
SLS-508720,SO-708719,2026-05-19,NA-West,DIST-PACIFIC-LOGISTICS,SKU-9930,218,218,150.0,31392.0,DELIVERED
SLS-508721,SO-708720,2026-05-19,NA-West,DIST-PACIFIC-LOGISTICS,SKU-5520,215,215,110.0,22704.0,DELIVERED
SLS-508722,SO-708721,2026-05-19,NA-West,DIST-MOUNTAIN-PARTS,SKU-9930,120,120,150.0,17280.0,DELIVERED
SLS-508723,SO-708722,2026-05-19,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,294,294,120.0,33868.8,DELIVERED
SLS-508724,SO-708723,2026-05-19,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,144,144,120.0,16588.8,DELIVERED
SLS-508725,SO-708724,2026-05-19,NA-West,DIST-CAL-ENTERPRISE,SKU-2205,253,253,65.0,15787.2,DELIVERED
SLS-508726,SO-708725,2026-05-20,NA-East,DIST-TRI-STATE-OPS,SKU-9930,163,163,150.0,23472.0,DELIVERED
SLS-508727,SO-708726,2026-05-20,NA-East,DIST-SUNBELT-PARTS,SKU-4410,149,149,85.0,12158.4,DELIVERED
SLS-508728,SO-708727,2026-05-20,NA-East,DIST-EMPIRE-IND,SKU-8821,292,292,120.0,33638.4,DELIVERED
SLS-508729,SO-708728,2026-05-20,NA-East,DIST-MIDATL-SUPPLY,SKU-5520,263,263,110.0,27772.8,DELIVERED
SLS-508730,SO-708729,2026-05-20,NA-East,DIST-COASTAL-WHOLESALE,SKU-9930,88,88,150.0,12672.0,DELIVERED
SLS-508731,SO-708730,2026-05-20,NA-East,DIST-SUNBELT-PARTS,SKU-8821,179,179,120.0,20620.8,DELIVERED
SLS-508732,SO-708731,2026-05-20,NA-East,DIST-MIDATL-SUPPLY,SKU-4410,162,162,85.0,13219.2,DELIVERED
SLS-508733,SO-708732,2026-05-20,NA-East,DIST-COASTAL-WHOLESALE,SKU-4410,190,190,85.0,15504.0,DELIVERED
SLS-508734,SO-708733,2026-05-20,NA-East,DIST-MIDATL-SUPPLY,SKU-8821,263,263,120.0,30297.6,DELIVERED
SLS-508735,SO-708734,2026-05-20,NA-East,DIST-SUNBELT-PARTS,SKU-9930,119,119,150.0,17136.0,DELIVERED
SLS-508736,SO-708735,2026-05-20,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-8821,75,75,120.0,8640.0,DELIVERED
SLS-508737,SO-708736,2026-05-20,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-5520,189,189,110.0,19958.4,DELIVERED
SLS-508738,SO-708737,2026-05-20,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,211,211,120.0,24307.2,DELIVERED
SLS-508739,SO-708738,2026-05-20,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,217,217,120.0,24998.4,DELIVERED
SLS-508740,SO-708739,2026-05-20,NA-Central,DIST-MIDWEST-DIRECT,SKU-8821,293,293,120.0,33753.6,DELIVERED
SLS-508741,SO-708740,2026-05-20,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,80,80,85.0,6528.0,DELIVERED
SLS-508742,SO-708741,2026-05-20,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-2205,105,105,65.0,6552.0,DELIVERED
SLS-508743,SO-708742,2026-05-20,NA-West,DIST-MOUNTAIN-PARTS,SKU-8821,122,122,120.0,14054.4,DELIVERED
SLS-508744,SO-708743,2026-05-20,NA-West,DIST-MOUNTAIN-PARTS,SKU-8821,116,116,120.0,13363.2,DELIVERED
SLS-508745,SO-708744,2026-05-20,NA-West,DIST-CAL-ENTERPRISE,SKU-8821,134,134,120.0,15436.8,DELIVERED
SLS-508746,SO-708745,2026-05-20,NA-West,DIST-MOUNTAIN-PARTS,SKU-9930,90,90,150.0,12960.0,DELIVERED
SLS-508747,SO-708746,2026-05-20,NA-West,DIST-PACIFIC-LOGISTICS,SKU-5520,331,331,110.0,34953.6,DELIVERED
SLS-508748,SO-708747,2026-05-20,NA-West,DIST-MOUNTAIN-PARTS,SKU-4410,101,101,85.0,8241.6,DELIVERED
SLS-508749,SO-708748,2026-05-21,NA-East,DIST-SUNBELT-PARTS,SKU-4410,139,139,85.0,11342.4,DELIVERED
SLS-508750,SO-708749,2026-05-21,NA-East,DIST-EMPIRE-IND,SKU-8821,308,308,120.0,35481.6,DELIVERED
SLS-508751,SO-708750,2026-05-21,NA-East,DIST-SUNBELT-PARTS,SKU-8821,92,92,120.0,10598.4,DELIVERED
SLS-508752,SO-708751,2026-05-21,NA-East,DIST-EMPIRE-IND,SKU-8821,176,176,120.0,20275.2,DELIVERED
SLS-508753,SO-708752,2026-05-21,NA-East,DIST-SUNBELT-PARTS,SKU-2205,118,118,65.0,7363.2,DELIVERED
SLS-508754,SO-708753,2026-05-21,NA-East,DIST-SUNBELT-PARTS,SKU-4410,95,95,85.0,7752.0,DELIVERED
SLS-508755,SO-708754,2026-05-21,NA-East,DIST-APEX-EAST,SKU-8821,295,295,120.0,33984.0,DELIVERED
SLS-508756,SO-708755,2026-05-21,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,134,134,120.0,15436.8,DELIVERED
SLS-508757,SO-708756,2026-05-21,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,181,181,120.0,20851.2,DELIVERED
SLS-508758,SO-708757,2026-05-21,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-8821,190,190,120.0,21888.0,DELIVERED
SLS-508759,SO-708758,2026-05-21,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-2205,112,112,65.0,6988.8,DELIVERED
SLS-508760,SO-708759,2026-05-21,NA-Central,DIST-MIDWEST-DIRECT,SKU-4410,172,172,85.0,14035.2,DELIVERED
SLS-508761,SO-708760,2026-05-21,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,102,102,85.0,8323.2,DELIVERED
SLS-508762,SO-708761,2026-05-21,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-4410,256,256,85.0,20889.6,DELIVERED
SLS-508763,SO-708762,2026-05-21,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-2205,138,138,65.0,8611.2,DELIVERED
SLS-508764,SO-708763,2026-05-21,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-8821,100,100,120.0,11520.0,DELIVERED
SLS-508765,SO-708764,2026-05-21,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,98,98,85.0,7996.8,DELIVERED
SLS-508766,SO-708765,2026-05-21,NA-West,DIST-PACIFIC-LOGISTICS,SKU-8821,325,325,120.0,37440.0,DELIVERED
SLS-508767,SO-708766,2026-05-21,NA-West,DIST-PACIFIC-LOGISTICS,SKU-2205,164,164,65.0,10233.6,DELIVERED
SLS-508768,SO-708767,2026-05-21,NA-West,DIST-MOUNTAIN-PARTS,SKU-4410,168,168,85.0,13708.8,DELIVERED
SLS-508769,SO-708768,2026-05-21,NA-West,DIST-PACIFIC-LOGISTICS,SKU-4410,169,169,85.0,13790.4,DELIVERED
SLS-508770,SO-708769,2026-05-21,NA-West,DIST-CAL-ENTERPRISE,SKU-5520,198,198,110.0,20908.8,DELIVERED
SLS-508771,SO-708770,2026-05-21,NA-West,DIST-PACIFIC-LOGISTICS,SKU-5520,187,187,110.0,19747.2,DELIVERED
SLS-508772,SO-708771,2026-05-21,NA-West,DIST-PACIFIC-LOGISTICS,SKU-4410,236,236,85.0,19257.6,DELIVERED
SLS-508773,SO-708772,2026-05-21,NA-West,DIST-MOUNTAIN-PARTS,SKU-5520,173,173,110.0,18268.8,DELIVERED
SLS-508774,SO-708773,2026-05-21,NA-West,DIST-PACIFIC-LOGISTICS,SKU-9930,312,312,150.0,44928.0,DELIVERED
SLS-508775,SO-708774,2026-05-22,NA-East,DIST-APEX-EAST,SKU-5520,236,236,110.0,24921.6,DELIVERED
SLS-508776,SO-708775,2026-05-22,NA-East,DIST-TRI-STATE-OPS,SKU-8821,153,153,120.0,17625.6,DELIVERED
SLS-508777,SO-708776,2026-05-22,NA-East,DIST-MIDATL-SUPPLY,SKU-8821,282,282,120.0,32486.4,DELIVERED
SLS-508778,SO-708777,2026-05-22,NA-East,DIST-MIDATL-SUPPLY,SKU-8821,187,187,120.0,21542.4,DELIVERED
SLS-508779,SO-708778,2026-05-22,NA-East,DIST-MIDATL-SUPPLY,SKU-8821,177,177,120.0,20390.4,DELIVERED
SLS-508780,SO-708779,2026-05-22,NA-East,DIST-COASTAL-WHOLESALE,SKU-8821,105,105,120.0,12096.0,DELIVERED
SLS-508781,SO-708780,2026-05-22,NA-East,DIST-COASTAL-WHOLESALE,SKU-5520,74,74,110.0,7814.4,DELIVERED
SLS-508782,SO-708781,2026-05-22,NA-East,DIST-EMPIRE-IND,SKU-5520,186,186,110.0,19641.6,DELIVERED
SLS-508783,SO-708782,2026-05-22,NA-East,DIST-APEX-EAST,SKU-2205,300,300,65.0,18720.0,DELIVERED
SLS-508784,SO-708783,2026-05-22,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-4410,188,188,85.0,15340.8,DELIVERED
SLS-508785,SO-708784,2026-05-22,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-5520,147,147,110.0,15523.2,DELIVERED
SLS-508786,SO-708785,2026-05-22,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-9930,158,158,150.0,22752.0,DELIVERED
SLS-508787,SO-708786,2026-05-22,NA-Central,DIST-GREATLAKES-SUPPLY,SKU-5520,189,189,110.0,19958.4,DELIVERED
SLS-508788,SO-708787,2026-05-22,NA-Central,DIST-MIDWEST-DIRECT,SKU-5520,207,207,110.0,21859.2,DELIVERED
SLS-508789,SO-708788,2026-05-22,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-8821,306,306,120.0,35251.2,DELIVERED
SLS-508790,SO-708789,2026-05-22,NA-Central,DIST-TEXAS-COMMERCIAL,SKU-9930,256,256,150.0,36864.0,DELIVERED
