po_id,order_date,region,distributor_id,distributor_tier,total_order_value,order_status,deferral_reason,expected_delivery_date
PO-DIST-1575,2025-12-05,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,113242.0,FULFILLED,,2025-12-26
PO-DIST-1576,2025-12-05,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,417975.0,FULFILLED,,2025-12-26
PO-DIST-1577,2025-12-05,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,183579.0,FULFILLED,,2025-12-23
PO-DIST-1578,2025-12-05,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,142837.0,SUBMITTED,,2025-12-21
PO-DIST-1579,2025-12-08,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,205436.0,FULFILLED,,2025-12-28
PO-DIST-1580,2025-12-08,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,311214.0,FULFILLED,,2025-12-21
PO-DIST-1581,2025-12-08,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,277310.0,FULFILLED,,2025-12-23
PO-DIST-1582,2025-12-08,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,155566.0,FULFILLED,,2025-12-24
PO-DIST-1583,2025-12-08,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,147667.0,FULFILLED,,2025-12-18
PO-DIST-1584,2025-12-08,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,456606.0,FULFILLED,,2025-12-27
PO-DIST-1585,2025-12-08,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,270544.0,FULFILLED,,2025-12-28
PO-DIST-1586,2025-12-08,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,329044.0,FULFILLED,,2025-12-28
PO-DIST-1587,2025-12-08,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,89873.0,FULFILLED,,2025-12-18
PO-DIST-1588,2025-12-10,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,271135.0,FULFILLED,,2025-12-25
PO-DIST-1589,2025-12-10,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,434317.0,FULFILLED,,2025-12-25
PO-DIST-1590,2025-12-10,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,302298.0,FULFILLED,,2025-12-30
PO-DIST-1591,2025-12-10,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,140199.0,FULFILLED,,2025-12-24
PO-DIST-1592,2025-12-10,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,129152.0,FULFILLED,,2025-12-30
PO-DIST-1593,2025-12-10,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,464928.0,FULFILLED,,2025-12-23
PO-DIST-1594,2025-12-10,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,248726.0,FULFILLED,,2025-12-24
PO-DIST-1595,2025-12-10,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,292521.0,FULFILLED,,2025-12-31
PO-DIST-1596,2025-12-10,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,294853.0,FULFILLED,,2025-12-24
PO-DIST-1597,2025-12-12,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,461780.0,FULFILLED,,2025-12-30
PO-DIST-1598,2025-12-12,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,189808.0,FULFILLED,,2025-12-23
PO-DIST-1599,2025-12-12,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,152070.0,FULFILLED,,2025-12-29
PO-DIST-1600,2025-12-12,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,410921.0,FULFILLED,,2025-12-23
PO-DIST-1601,2025-12-12,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,321162.0,FULFILLED,,2025-12-29
PO-DIST-1602,2025-12-12,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,451657.0,FULFILLED,,2025-12-28
PO-DIST-1603,2025-12-12,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,191798.0,FULFILLED,,2025-12-29
PO-DIST-1604,2025-12-15,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,413232.0,FULFILLED,,2025-12-28
PO-DIST-1605,2025-12-15,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,469919.0,FULFILLED,,2026-01-01
PO-DIST-1606,2025-12-15,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,147009.0,FULFILLED,,2026-01-04
PO-DIST-1607,2025-12-15,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,74754.0,FULFILLED,,2026-01-04
PO-DIST-1608,2025-12-15,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,336571.0,FULFILLED,,2025-12-29
PO-DIST-1609,2025-12-15,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,105086.0,FULFILLED,,2025-12-31
PO-DIST-1610,2025-12-15,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,333724.0,SUBMITTED,,2026-01-01
PO-DIST-1611,2025-12-15,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,450116.0,FULFILLED,,2026-01-02
PO-DIST-1612,2025-12-15,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,448664.0,FULFILLED,,2025-12-25
PO-DIST-1613,2025-12-15,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,151106.0,FULFILLED,,2026-01-04
PO-DIST-1614,2025-12-17,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,271790.0,FULFILLED,,2025-12-30
PO-DIST-1615,2025-12-17,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,424686.0,FULFILLED,,2026-01-05
PO-DIST-1616,2025-12-17,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,452287.0,FULFILLED,,2025-12-31
PO-DIST-1617,2025-12-17,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,71333.0,FULFILLED,,2026-01-05
PO-DIST-1618,2025-12-17,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,196576.0,FULFILLED,,2026-01-05
PO-DIST-1619,2025-12-17,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,257601.0,FULFILLED,,2025-12-29
PO-DIST-1620,2025-12-17,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,409059.0,FULFILLED,,2026-01-03
PO-DIST-1621,2025-12-17,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,384678.0,FULFILLED,,2026-01-06
PO-DIST-1622,2025-12-19,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,347981.0,FULFILLED,,2025-12-31
PO-DIST-1623,2025-12-19,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,96122.0,FULFILLED,,2026-01-05
PO-DIST-1624,2025-12-19,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,108645.0,FULFILLED,,2026-01-04
PO-DIST-1625,2025-12-19,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,308008.0,FULFILLED,,2025-12-29
PO-DIST-1626,2025-12-19,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,455643.0,FULFILLED,,2025-12-29
PO-DIST-1627,2025-12-19,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,287644.0,FULFILLED,,2026-01-02
PO-DIST-1628,2025-12-19,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,319712.0,FULFILLED,,2026-01-02
PO-DIST-1629,2025-12-22,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,444268.0,SUBMITTED,,2026-01-06
PO-DIST-1630,2025-12-22,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,71715.0,FULFILLED,,2026-01-09
PO-DIST-1631,2025-12-22,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,243600.0,FULFILLED,,2026-01-08
PO-DIST-1632,2025-12-22,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,381592.0,FULFILLED,,2026-01-04
PO-DIST-1633,2025-12-22,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,313343.0,FULFILLED,,2026-01-03
PO-DIST-1634,2025-12-22,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,192977.0,SUBMITTED,,2026-01-07
PO-DIST-1635,2025-12-22,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,122345.0,FULFILLED,,2026-01-09
PO-DIST-1636,2025-12-24,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,235708.0,FULFILLED,,2026-01-10
PO-DIST-1637,2025-12-24,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,264633.0,FULFILLED,,2026-01-04
PO-DIST-1638,2025-12-24,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,368808.0,FULFILLED,,2026-01-12
PO-DIST-1639,2025-12-24,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,118191.0,FULFILLED,,2026-01-08
PO-DIST-1640,2025-12-24,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,385780.0,FULFILLED,,2026-01-09
PO-DIST-1641,2025-12-24,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,135780.0,SUBMITTED,,2026-01-14
PO-DIST-1642,2025-12-24,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,205824.0,FULFILLED,,2026-01-03
PO-DIST-1643,2025-12-24,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,332192.0,FULFILLED,,2026-01-14
PO-DIST-1644,2025-12-24,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,381120.0,FULFILLED,,2026-01-10
PO-DIST-1645,2025-12-26,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,312745.0,FULFILLED,,2026-01-14
PO-DIST-1646,2025-12-26,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,416797.0,FULFILLED,,2026-01-11
PO-DIST-1647,2025-12-26,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,126259.0,FULFILLED,,2026-01-06
PO-DIST-1648,2025-12-26,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,386352.0,FULFILLED,,2026-01-16
PO-DIST-1649,2025-12-26,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,299818.0,FULFILLED,,2026-01-08
PO-DIST-1650,2025-12-26,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,463248.0,FULFILLED,,2026-01-14
PO-DIST-1651,2025-12-26,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,334827.0,FULFILLED,,2026-01-16
PO-DIST-1652,2025-12-29,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,375784.0,FULFILLED,,2026-01-17
PO-DIST-1653,2025-12-29,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,229110.0,FULFILLED,,2026-01-16
PO-DIST-1654,2025-12-29,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,191878.0,FULFILLED,,2026-01-10
PO-DIST-1655,2025-12-29,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,72991.0,FULFILLED,,2026-01-18
PO-DIST-1656,2025-12-29,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,130056.0,FULFILLED,,2026-01-13
PO-DIST-1657,2025-12-29,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,314419.0,FULFILLED,,2026-01-18
PO-DIST-1658,2025-12-29,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,268047.0,FULFILLED,,2026-01-16
PO-DIST-1659,2025-12-29,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,474729.0,FULFILLED,,2026-01-12
PO-DIST-1660,2025-12-29,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,478864.0,FULFILLED,,2026-01-13
PO-DIST-1661,2025-12-31,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,371071.0,FULFILLED,,2026-01-21
PO-DIST-1662,2025-12-31,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,286036.0,FULFILLED,,2026-01-15
PO-DIST-1663,2025-12-31,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,67907.0,FULFILLED,,2026-01-21
PO-DIST-1664,2025-12-31,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,73458.0,SUBMITTED,,2026-01-13
PO-DIST-1665,2025-12-31,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,266801.0,FULFILLED,,2026-01-16
PO-DIST-1666,2025-12-31,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,249427.0,FULFILLED,,2026-01-10
PO-DIST-1667,2025-12-31,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,367185.0,FULFILLED,,2026-01-10
PO-DIST-1668,2026-01-02,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,357036.0,FULFILLED,,2026-01-21
PO-DIST-1669,2026-01-02,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,416178.0,FULFILLED,,2026-01-15
PO-DIST-1670,2026-01-02,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,254690.0,FULFILLED,,2026-01-12
PO-DIST-1671,2026-01-02,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,106764.0,FULFILLED,,2026-01-13
PO-DIST-1672,2026-01-02,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,225218.0,FULFILLED,,2026-01-14
PO-DIST-1673,2026-01-02,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,68632.0,FULFILLED,,2026-01-18
PO-DIST-1674,2026-01-02,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,333459.0,FULFILLED,,2026-01-23
PO-DIST-1675,2026-01-02,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,450156.0,FULFILLED,,2026-01-16
PO-DIST-1676,2026-01-02,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,269280.0,FULFILLED,,2026-01-21
PO-DIST-1677,2026-01-02,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,91617.0,FULFILLED,,2026-01-17
PO-DIST-1678,2026-01-05,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,373591.0,FULFILLED,,2026-01-20
PO-DIST-1679,2026-01-05,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,284272.0,FULFILLED,,2026-01-24
PO-DIST-1680,2026-01-05,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,81167.0,FULFILLED,,2026-01-18
PO-DIST-1681,2026-01-05,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,461593.0,FULFILLED,,2026-01-25
PO-DIST-1682,2026-01-05,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,320732.0,FULFILLED,,2026-01-25
PO-DIST-1683,2026-01-05,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,193964.0,FULFILLED,,2026-01-17
PO-DIST-1684,2026-01-05,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,313426.0,FULFILLED,,2026-01-25
PO-DIST-1685,2026-01-07,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,373858.0,FULFILLED,,2026-01-27
PO-DIST-1686,2026-01-07,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,205737.0,FULFILLED,,2026-01-28
PO-DIST-1687,2026-01-07,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,84874.0,FULFILLED,,2026-01-25
PO-DIST-1688,2026-01-07,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,250934.0,FULFILLED,,2026-01-21
PO-DIST-1689,2026-01-07,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,337763.0,FULFILLED,,2026-01-17
PO-DIST-1690,2026-01-09,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,313448.0,FULFILLED,,2026-01-27
PO-DIST-1691,2026-01-09,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,231165.0,FULFILLED,,2026-01-24
PO-DIST-1692,2026-01-09,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,375320.0,FULFILLED,,2026-01-27
PO-DIST-1693,2026-01-09,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,98813.0,FULFILLED,,2026-01-29
PO-DIST-1694,2026-01-09,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,153064.0,FULFILLED,,2026-01-22
PO-DIST-1695,2026-01-09,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,473657.0,FULFILLED,,2026-01-23
PO-DIST-1696,2026-01-09,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,88472.0,FULFILLED,,2026-01-20
PO-DIST-1697,2026-01-09,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,185096.0,FULFILLED,,2026-01-28
PO-DIST-1698,2026-01-09,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,323838.0,FULFILLED,,2026-01-30
PO-DIST-1699,2026-01-09,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,291837.0,FULFILLED,,2026-01-19
PO-DIST-1700,2026-01-12,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,457760.0,FULFILLED,,2026-01-28
PO-DIST-1701,2026-01-12,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,431396.0,FULFILLED,,2026-01-28
PO-DIST-1702,2026-01-12,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,242778.0,FULFILLED,,2026-01-26
PO-DIST-1703,2026-01-12,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,66303.0,FULFILLED,,2026-01-27
PO-DIST-1704,2026-01-12,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,149335.0,FULFILLED,,2026-01-22
PO-DIST-1705,2026-01-12,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,385445.0,FULFILLED,,2026-01-23
PO-DIST-1706,2026-01-12,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,392431.0,FULFILLED,,2026-02-01
PO-DIST-1707,2026-01-12,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,271621.0,FULFILLED,,2026-01-28
PO-DIST-1708,2026-01-12,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,297423.0,FULFILLED,,2026-01-28
PO-DIST-1709,2026-01-12,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,80447.0,FULFILLED,,2026-01-25
PO-DIST-1710,2026-01-14,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,451411.0,FULFILLED,,2026-01-28
PO-DIST-1711,2026-01-14,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,254348.0,FULFILLED,,2026-01-30
PO-DIST-1712,2026-01-14,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,475714.0,FULFILLED,,2026-01-24
PO-DIST-1713,2026-01-14,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,396321.0,FULFILLED,,2026-01-29
PO-DIST-1714,2026-01-14,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,280267.0,FULFILLED,,2026-02-03
PO-DIST-1715,2026-01-14,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,359197.0,FULFILLED,,2026-02-02
PO-DIST-1716,2026-01-14,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,65877.0,FULFILLED,,2026-02-01
PO-DIST-1717,2026-01-16,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,469900.0,FULFILLED,,2026-02-02
PO-DIST-1718,2026-01-16,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,371270.0,FULFILLED,,2026-02-05
PO-DIST-1719,2026-01-16,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,351779.0,SUBMITTED,,2026-01-28
PO-DIST-1720,2026-01-16,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,62594.0,FULFILLED,,2026-01-26
PO-DIST-1721,2026-01-16,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,466983.0,FULFILLED,,2026-01-29
PO-DIST-1722,2026-01-16,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,207050.0,FULFILLED,,2026-02-06
PO-DIST-1723,2026-01-16,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,278523.0,FULFILLED,,2026-01-28
PO-DIST-1724,2026-01-16,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,333041.0,FULFILLED,,2026-01-30
PO-DIST-1725,2026-01-16,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,112789.0,FULFILLED,,2026-02-02
PO-DIST-1726,2026-01-19,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,362056.0,FULFILLED,,2026-02-08
PO-DIST-1727,2026-01-19,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,326661.0,FULFILLED,,2026-02-06
PO-DIST-1728,2026-01-19,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,159461.0,FULFILLED,,2026-01-30
PO-DIST-1729,2026-01-19,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,107859.0,FULFILLED,,2026-02-08
PO-DIST-1730,2026-01-19,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,410264.0,FULFILLED,,2026-02-09
PO-DIST-1731,2026-01-19,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,433182.0,FULFILLED,,2026-01-29
PO-DIST-1732,2026-01-19,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,405629.0,FULFILLED,,2026-01-30
PO-DIST-1733,2026-01-19,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,412714.0,FULFILLED,,2026-02-07
PO-DIST-1734,2026-01-19,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,154757.0,FULFILLED,,2026-02-07
PO-DIST-1735,2026-01-21,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,462124.0,FULFILLED,,2026-02-05
PO-DIST-1736,2026-01-21,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,350608.0,FULFILLED,,2026-02-05
PO-DIST-1737,2026-01-21,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,359231.0,FULFILLED,,2026-02-10
PO-DIST-1738,2026-01-21,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,134009.0,FULFILLED,,2026-02-04
PO-DIST-1739,2026-01-21,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,199891.0,SUBMITTED,,2026-02-01
PO-DIST-1740,2026-01-21,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,118635.0,FULFILLED,,2026-02-04
PO-DIST-1741,2026-01-21,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,245267.0,FULFILLED,,2026-02-10
PO-DIST-1742,2026-01-21,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,286235.0,FULFILLED,,2026-02-01
PO-DIST-1743,2026-01-21,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,453844.0,FULFILLED,,2026-02-08
PO-DIST-1744,2026-01-23,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,301510.0,FULFILLED,,2026-02-12
PO-DIST-1745,2026-01-23,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,454714.0,FULFILLED,,2026-02-10
PO-DIST-1746,2026-01-23,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,286968.0,FULFILLED,,2026-02-09
PO-DIST-1747,2026-01-23,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,131918.0,FULFILLED,,2026-02-07
PO-DIST-1748,2026-01-23,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,373929.0,FULFILLED,,2026-02-06
PO-DIST-1749,2026-01-23,NA-Central,DIST-GREATLAKES-SUPPLY,TIER_2_REGIONAL,115502.0,FULFILLED,,2026-02-08
PO-DIST-1750,2026-01-23,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,257070.0,FULFILLED,,2026-02-04
PO-DIST-1751,2026-01-23,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,436351.0,FULFILLED,,2026-02-08
PO-DIST-1752,2026-01-23,NA-West,DIST-CAL-ENTERPRISE,TIER_1_STRATEGIC,464464.0,FULFILLED,,2026-02-03
PO-DIST-1753,2026-01-26,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,191980.0,FULFILLED,,2026-02-15
PO-DIST-1754,2026-01-26,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,370007.0,FULFILLED,,2026-02-09
PO-DIST-1755,2026-01-26,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,82996.0,SUBMITTED,,2026-02-10
PO-DIST-1756,2026-01-26,NA-Central,DIST-MIDWEST-DIRECT,TIER_1_STRATEGIC,460058.0,FULFILLED,,2026-02-12
PO-DIST-1757,2026-01-26,NA-Central,DIST-TEXAS-COMMERCIAL,TIER_1_STRATEGIC,263024.0,FULFILLED,,2026-02-07
PO-DIST-1758,2026-01-26,NA-West,DIST-PACIFIC-LOGISTICS,TIER_1_STRATEGIC,246284.0,FULFILLED,,2026-02-05
PO-DIST-1759,2026-01-26,NA-West,DIST-MOUNTAIN-PARTS,TIER_2_REGIONAL,159604.0,FULFILLED,,2026-02-15
PO-DIST-1760,2026-01-28,NA-East,DIST-APEX-EAST,TIER_1_STRATEGIC,412637.0,FULFILLED,,2026-02-16
PO-DIST-1761,2026-01-28,NA-East,DIST-MIDATL-SUPPLY,TIER_1_STRATEGIC,184591.0,FULFILLED,,2026-02-12
PO-DIST-1762,2026-01-28,NA-East,DIST-EMPIRE-IND,TIER_1_STRATEGIC,192538.0,SUBMITTED,,2026-02-12
PO-DIST-1763,2026-01-28,NA-East,DIST-COASTAL-WHOLESALE,TIER_2_REGIONAL,149983.0,FULFILLED,,2026-02-16
PO-DIST-1764,2026-01-28,NA-East,DIST-SUNBELT-PARTS,TIER_2_REGIONAL,109073.0,FULFILLED,,2026-02-11
PO-DIST-1765,2026-01-28,NA-East,DIST-TRI-STATE-OPS,TIER_3_LOCAL,137259.0,FULFILLED,,2026-02-16
