snapshot_id,snapshot_date,dc_location,region,sku_id,on_hand_units,available_units,required_demand_units,availability_percentage,stockout_status,reorder_in_transit_units
INV-SNAP-19367,2026-05-09,Charlotte-DC-02,NA-East,SKU-4410,3136,2564,2635,97.31,false,3000
INV-SNAP-19368,2026-05-09,Charlotte-DC-02,NA-East,SKU-5520,3483,3125,3245,96.3,false,5000
INV-SNAP-19369,2026-05-09,Charlotte-DC-02,NA-East,SKU-9930,3303,2646,2765,95.7,false,0
INV-SNAP-19370,2026-05-09,Charlotte-DC-02,NA-East,SKU-2205,3387,3030,3151,96.16,false,1500
INV-SNAP-19371,2026-05-09,Chicago-DC-01,NA-Central,SKU-8821,3196,2577,2701,95.41,false,1500
INV-SNAP-19372,2026-05-09,Chicago-DC-01,NA-Central,SKU-4410,3079,2572,2725,94.39,false,5000
INV-SNAP-19373,2026-05-09,Chicago-DC-01,NA-Central,SKU-5520,3716,3251,3388,95.96,false,3000
INV-SNAP-19374,2026-05-09,Chicago-DC-01,NA-Central,SKU-9930,3658,3271,3380,96.78,false,3000
INV-SNAP-19375,2026-05-09,Chicago-DC-01,NA-Central,SKU-2205,3617,3186,3304,96.43,false,1500
INV-SNAP-19376,2026-05-09,Dallas-DC-02,NA-Central,SKU-8821,3275,2922,3064,95.37,false,1500
INV-SNAP-19377,2026-05-09,Dallas-DC-02,NA-Central,SKU-4410,3331,2908,3017,96.39,false,1500
INV-SNAP-19378,2026-05-09,Dallas-DC-02,NA-Central,SKU-5520,3238,2649,2807,94.37,false,5000
INV-SNAP-19379,2026-05-09,Dallas-DC-02,NA-Central,SKU-9930,3023,2507,2647,94.71,false,5000
INV-SNAP-19380,2026-05-09,Dallas-DC-02,NA-Central,SKU-2205,3443,3074,3261,94.27,false,5000
INV-SNAP-19381,2026-05-09,Reno-DC-01,NA-West,SKU-8821,3632,3139,3286,95.53,false,3000
INV-SNAP-19382,2026-05-09,Reno-DC-01,NA-West,SKU-4410,3491,2918,3043,95.89,false,3000
INV-SNAP-19383,2026-05-09,Reno-DC-01,NA-West,SKU-5520,3026,2582,2705,95.45,false,5000
INV-SNAP-19384,2026-05-09,Reno-DC-01,NA-West,SKU-9930,3449,2821,2983,94.57,false,0
INV-SNAP-19385,2026-05-09,Reno-DC-01,NA-West,SKU-2205,3198,2574,2733,94.18,false,3000
INV-SNAP-19386,2026-05-09,Seattle-DC-02,NA-West,SKU-8821,3182,2579,2740,94.12,false,0
INV-SNAP-19387,2026-05-09,Seattle-DC-02,NA-West,SKU-4410,3747,3209,3387,94.74,false,1500
INV-SNAP-19388,2026-05-09,Seattle-DC-02,NA-West,SKU-5520,3084,2584,2648,97.58,false,1500
INV-SNAP-19389,2026-05-09,Seattle-DC-02,NA-West,SKU-9930,3464,3105,3186,97.46,false,0
INV-SNAP-19390,2026-05-09,Seattle-DC-02,NA-West,SKU-2205,3289,2815,2974,94.65,false,5000
INV-SNAP-19391,2026-05-10,Atlanta-DC-01,NA-East,SKU-8821,3194,2672,2762,96.74,false,0
INV-SNAP-19392,2026-05-10,Atlanta-DC-01,NA-East,SKU-4410,3267,2861,2952,96.92,false,1500
INV-SNAP-19393,2026-05-10,Atlanta-DC-01,NA-East,SKU-5520,3486,3016,3181,94.81,false,3000
INV-SNAP-19394,2026-05-10,Atlanta-DC-01,NA-East,SKU-9930,3259,2940,3037,96.81,false,3000
INV-SNAP-19395,2026-05-10,Atlanta-DC-01,NA-East,SKU-2205,3410,2916,3012,96.81,false,3000
INV-SNAP-19396,2026-05-10,Charlotte-DC-02,NA-East,SKU-8821,3034,2606,2678,97.31,false,3000
INV-SNAP-19397,2026-05-10,Charlotte-DC-02,NA-East,SKU-4410,3863,3229,3386,95.36,false,1500
INV-SNAP-19398,2026-05-10,Charlotte-DC-02,NA-East,SKU-5520,3761,3145,3303,95.22,false,0
INV-SNAP-19399,2026-05-10,Charlotte-DC-02,NA-East,SKU-9930,3058,2535,2664,95.16,false,1500
INV-SNAP-19400,2026-05-10,Charlotte-DC-02,NA-East,SKU-2205,3845,3201,3355,95.41,false,5000
INV-SNAP-19401,2026-05-10,Chicago-DC-01,NA-Central,SKU-8821,3482,2983,3168,94.16,false,0
INV-SNAP-19402,2026-05-10,Chicago-DC-01,NA-Central,SKU-4410,3413,2860,3022,94.64,false,1500
INV-SNAP-19403,2026-05-10,Chicago-DC-01,NA-Central,SKU-5520,2921,2537,2687,94.42,false,1500
INV-SNAP-19404,2026-05-10,Chicago-DC-01,NA-Central,SKU-9930,3182,2522,2649,95.21,false,5000
INV-SNAP-19405,2026-05-10,Chicago-DC-01,NA-Central,SKU-2205,3092,2571,2729,94.21,false,0
INV-SNAP-19406,2026-05-10,Dallas-DC-02,NA-Central,SKU-8821,3505,3145,3228,97.43,false,0
INV-SNAP-19407,2026-05-10,Dallas-DC-02,NA-Central,SKU-4410,3643,3207,3397,94.41,false,5000
INV-SNAP-19408,2026-05-10,Dallas-DC-02,NA-Central,SKU-5520,3181,2833,2978,95.13,false,3000
INV-SNAP-19409,2026-05-10,Dallas-DC-02,NA-Central,SKU-9930,3728,3256,3327,97.87,false,1500
INV-SNAP-19410,2026-05-10,Dallas-DC-02,NA-Central,SKU-2205,3218,2534,2672,94.84,false,5000
INV-SNAP-19411,2026-05-10,Reno-DC-01,NA-West,SKU-8821,3693,3142,3331,94.33,false,3000
INV-SNAP-19412,2026-05-10,Reno-DC-01,NA-West,SKU-4410,3255,2882,2983,96.61,false,0
INV-SNAP-19413,2026-05-10,Reno-DC-01,NA-West,SKU-5520,3352,2990,3094,96.64,false,1500
INV-SNAP-19414,2026-05-10,Reno-DC-01,NA-West,SKU-9930,3321,2835,2998,94.56,false,3000
INV-SNAP-19415,2026-05-10,Reno-DC-01,NA-West,SKU-2205,3859,3224,3350,96.24,false,1500
INV-SNAP-19416,2026-05-10,Seattle-DC-02,NA-West,SKU-8821,3086,2671,2774,96.29,false,0
INV-SNAP-19417,2026-05-10,Seattle-DC-02,NA-West,SKU-4410,2919,2605,2765,94.21,false,3000
INV-SNAP-19418,2026-05-10,Seattle-DC-02,NA-West,SKU-5520,3651,2963,3063,96.74,false,1500
INV-SNAP-19419,2026-05-10,Seattle-DC-02,NA-West,SKU-9930,3666,3101,3281,94.51,false,0
INV-SNAP-19420,2026-05-10,Seattle-DC-02,NA-West,SKU-2205,3303,2914,3062,95.17,false,3000
INV-SNAP-19421,2026-05-11,Atlanta-DC-01,NA-East,SKU-8821,3526,2925,3089,94.69,false,0
INV-SNAP-19422,2026-05-11,Atlanta-DC-01,NA-East,SKU-4410,3200,2771,2906,95.35,false,3000
INV-SNAP-19423,2026-05-11,Atlanta-DC-01,NA-East,SKU-5520,3757,3141,3314,94.78,false,5000
INV-SNAP-19424,2026-05-11,Atlanta-DC-01,NA-East,SKU-9930,3535,3086,3180,97.04,false,0
INV-SNAP-19425,2026-05-11,Atlanta-DC-01,NA-East,SKU-2205,3632,3275,3381,96.86,false,1500
INV-SNAP-19426,2026-05-11,Charlotte-DC-02,NA-East,SKU-8821,3477,3163,3288,96.2,false,5000
INV-SNAP-19427,2026-05-11,Charlotte-DC-02,NA-East,SKU-4410,3332,2948,3068,96.09,false,5000
INV-SNAP-19428,2026-05-11,Charlotte-DC-02,NA-East,SKU-5520,3587,2907,3061,94.97,false,3000
INV-SNAP-19429,2026-05-11,Charlotte-DC-02,NA-East,SKU-9930,2946,2547,2638,96.55,false,5000
INV-SNAP-19430,2026-05-11,Charlotte-DC-02,NA-East,SKU-2205,3447,2837,2906,97.63,false,0
INV-SNAP-19431,2026-05-11,Chicago-DC-01,NA-Central,SKU-8821,3025,2613,2768,94.4,false,5000
INV-SNAP-19432,2026-05-11,Chicago-DC-01,NA-Central,SKU-4410,3545,3072,3179,96.63,false,5000
INV-SNAP-19433,2026-05-11,Chicago-DC-01,NA-Central,SKU-5520,2934,2486,2632,94.45,false,1500
INV-SNAP-19434,2026-05-11,Chicago-DC-01,NA-Central,SKU-9930,3290,2802,2968,94.41,false,1500
INV-SNAP-19435,2026-05-11,Chicago-DC-01,NA-Central,SKU-2205,3568,3027,3181,95.16,false,5000
INV-SNAP-19436,2026-05-11,Dallas-DC-02,NA-Central,SKU-8821,3704,3078,3168,97.16,false,5000
INV-SNAP-19437,2026-05-11,Dallas-DC-02,NA-Central,SKU-4410,3220,2867,3025,94.78,false,3000
INV-SNAP-19438,2026-05-11,Dallas-DC-02,NA-Central,SKU-5520,3076,2740,2818,97.23,false,1500
INV-SNAP-19439,2026-05-11,Dallas-DC-02,NA-Central,SKU-9930,3366,2759,2894,95.34,false,3000
INV-SNAP-19440,2026-05-11,Dallas-DC-02,NA-Central,SKU-2205,2940,2639,2775,95.1,false,3000
INV-SNAP-19441,2026-05-11,Reno-DC-01,NA-West,SKU-8821,3465,2987,3138,95.19,false,1500
INV-SNAP-19442,2026-05-11,Reno-DC-01,NA-West,SKU-4410,3209,2576,2677,96.23,false,1500
INV-SNAP-19443,2026-05-11,Reno-DC-01,NA-West,SKU-5520,3778,3151,3236,97.37,false,3000
INV-SNAP-19444,2026-05-11,Reno-DC-01,NA-West,SKU-9930,3360,2972,3083,96.4,false,0
INV-SNAP-19445,2026-05-11,Reno-DC-01,NA-West,SKU-2205,3533,2904,3041,95.49,false,1500
INV-SNAP-19446,2026-05-11,Seattle-DC-02,NA-West,SKU-8821,3021,2651,2788,95.09,false,5000
INV-SNAP-19447,2026-05-11,Seattle-DC-02,NA-West,SKU-4410,3292,2779,2930,94.85,false,3000
INV-SNAP-19448,2026-05-11,Seattle-DC-02,NA-West,SKU-5520,3276,2679,2847,94.1,false,3000
INV-SNAP-19449,2026-05-11,Seattle-DC-02,NA-West,SKU-9930,3725,3085,3190,96.71,false,1500
INV-SNAP-19450,2026-05-11,Seattle-DC-02,NA-West,SKU-2205,3126,2825,2946,95.89,false,3000
INV-SNAP-19451,2026-05-12,Atlanta-DC-01,NA-East,SKU-8821,3602,3168,3245,97.63,false,5000
INV-SNAP-19452,2026-05-12,Atlanta-DC-01,NA-East,SKU-4410,3359,2989,3063,97.58,false,5000
INV-SNAP-19453,2026-05-12,Atlanta-DC-01,NA-East,SKU-5520,3668,3018,3137,96.21,false,5000
INV-SNAP-19454,2026-05-12,Atlanta-DC-01,NA-East,SKU-9930,3434,2994,3158,94.81,false,3000
INV-SNAP-19455,2026-05-12,Atlanta-DC-01,NA-East,SKU-2205,3249,2915,3090,94.34,false,5000
INV-SNAP-19456,2026-05-12,Charlotte-DC-02,NA-East,SKU-8821,3334,2773,2918,95.03,false,1500
INV-SNAP-19457,2026-05-12,Charlotte-DC-02,NA-East,SKU-4410,3204,2696,2824,95.47,false,1500
INV-SNAP-19458,2026-05-12,Charlotte-DC-02,NA-East,SKU-5520,3476,3033,3137,96.68,false,5000
INV-SNAP-19459,2026-05-12,Charlotte-DC-02,NA-East,SKU-9930,3363,2777,2902,95.69,false,3000
INV-SNAP-19460,2026-05-12,Charlotte-DC-02,NA-East,SKU-2205,3545,3104,3285,94.49,false,5000
INV-SNAP-19461,2026-05-12,Chicago-DC-01,NA-Central,SKU-8821,3571,3105,3220,96.43,false,0
INV-SNAP-19462,2026-05-12,Chicago-DC-01,NA-Central,SKU-4410,3513,2819,2923,96.44,false,1500
INV-SNAP-19463,2026-05-12,Chicago-DC-01,NA-Central,SKU-5520,3573,3023,3156,95.79,false,0
INV-SNAP-19464,2026-05-12,Chicago-DC-01,NA-Central,SKU-9930,3536,3132,3235,96.82,false,5000
INV-SNAP-19465,2026-05-12,Chicago-DC-01,NA-Central,SKU-2205,2967,2666,2785,95.73,false,0
INV-SNAP-19466,2026-05-12,Dallas-DC-02,NA-Central,SKU-8821,3566,3024,3203,94.41,false,0
INV-SNAP-19467,2026-05-12,Dallas-DC-02,NA-Central,SKU-4410,3807,3164,3263,96.97,false,5000
INV-SNAP-19468,2026-05-12,Dallas-DC-02,NA-Central,SKU-5520,3251,2757,2895,95.23,false,5000
INV-SNAP-19469,2026-05-12,Dallas-DC-02,NA-Central,SKU-9930,3786,3224,3356,96.07,false,3000
INV-SNAP-19470,2026-05-12,Dallas-DC-02,NA-Central,SKU-2205,3450,3112,3228,96.41,false,3000
INV-SNAP-19471,2026-05-12,Reno-DC-01,NA-West,SKU-8821,3731,3156,3289,95.96,false,3000
INV-SNAP-19472,2026-05-12,Reno-DC-01,NA-West,SKU-4410,3431,2759,2928,94.23,false,5000
INV-SNAP-19473,2026-05-12,Reno-DC-01,NA-West,SKU-5520,3355,2751,2857,96.29,false,0
INV-SNAP-19474,2026-05-12,Reno-DC-01,NA-West,SKU-9930,3764,3137,3282,95.58,false,1500
INV-SNAP-19475,2026-05-12,Reno-DC-01,NA-West,SKU-2205,3032,2714,2814,96.45,false,5000
INV-SNAP-19476,2026-05-12,Seattle-DC-02,NA-West,SKU-8821,3218,2654,2731,97.18,false,3000
INV-SNAP-19477,2026-05-12,Seattle-DC-02,NA-West,SKU-4410,3239,2847,2920,97.5,false,3000
INV-SNAP-19478,2026-05-12,Seattle-DC-02,NA-West,SKU-5520,3258,2898,2959,97.94,false,0
INV-SNAP-19479,2026-05-12,Seattle-DC-02,NA-West,SKU-9930,2993,2679,2747,97.52,false,3000
INV-SNAP-19480,2026-05-12,Seattle-DC-02,NA-West,SKU-2205,3082,2593,2690,96.39,false,5000
INV-SNAP-19481,2026-05-13,Atlanta-DC-01,NA-East,SKU-8821,3220,2822,2970,95.02,false,1500
INV-SNAP-19482,2026-05-13,Atlanta-DC-01,NA-East,SKU-4410,3261,2926,3091,94.66,false,0
INV-SNAP-19483,2026-05-13,Atlanta-DC-01,NA-East,SKU-5520,2925,2504,2645,94.67,false,3000
INV-SNAP-19484,2026-05-13,Atlanta-DC-01,NA-East,SKU-9930,3283,2880,2973,96.87,false,5000
INV-SNAP-19485,2026-05-13,Atlanta-DC-01,NA-East,SKU-2205,3014,2597,2660,97.63,false,0
INV-SNAP-19486,2026-05-13,Charlotte-DC-02,NA-East,SKU-8821,3271,2882,3051,94.46,false,3000
INV-SNAP-19487,2026-05-13,Charlotte-DC-02,NA-East,SKU-4410,3623,2935,3090,94.98,false,0
INV-SNAP-19488,2026-05-13,Charlotte-DC-02,NA-East,SKU-5520,3590,2974,3092,96.18,false,5000
INV-SNAP-19489,2026-05-13,Charlotte-DC-02,NA-East,SKU-9930,3537,2842,3000,94.73,false,0
INV-SNAP-19490,2026-05-13,Charlotte-DC-02,NA-East,SKU-2205,2883,2528,2650,95.4,false,0
INV-SNAP-19491,2026-05-13,Chicago-DC-01,NA-Central,SKU-8821,3819,3278,3396,96.53,false,1500
INV-SNAP-19492,2026-05-13,Chicago-DC-01,NA-Central,SKU-4410,3136,2541,2653,95.78,false,3000
INV-SNAP-19493,2026-05-13,Chicago-DC-01,NA-Central,SKU-5520,3793,3138,3321,94.49,false,1500
INV-SNAP-19494,2026-05-13,Chicago-DC-01,NA-Central,SKU-9930,2914,2535,2616,96.9,false,1500
INV-SNAP-19495,2026-05-13,Chicago-DC-01,NA-Central,SKU-2205,3391,2966,3037,97.66,false,1500
INV-SNAP-19496,2026-05-13,Dallas-DC-02,NA-Central,SKU-8821,3188,2624,2784,94.25,false,5000
INV-SNAP-19497,2026-05-13,Dallas-DC-02,NA-Central,SKU-4410,3462,2762,2885,95.74,false,5000
INV-SNAP-19498,2026-05-13,Dallas-DC-02,NA-Central,SKU-5520,3152,2515,2610,96.36,false,5000
INV-SNAP-19499,2026-05-13,Dallas-DC-02,NA-Central,SKU-9930,3353,2685,2845,94.38,false,5000
INV-SNAP-19500,2026-05-13,Dallas-DC-02,NA-Central,SKU-2205,3510,3098,3282,94.39,false,1500
INV-SNAP-19501,2026-05-13,Reno-DC-01,NA-West,SKU-8821,3169,2811,2924,96.14,false,1500
INV-SNAP-19502,2026-05-13,Reno-DC-01,NA-West,SKU-4410,2948,2635,2778,94.85,false,5000
INV-SNAP-19503,2026-05-13,Reno-DC-01,NA-West,SKU-5520,3258,2910,3024,96.23,false,1500
INV-SNAP-19504,2026-05-13,Reno-DC-01,NA-West,SKU-9930,3895,3197,3384,94.47,false,3000
INV-SNAP-19505,2026-05-13,Reno-DC-01,NA-West,SKU-2205,3157,2511,2607,96.32,false,3000
INV-SNAP-19506,2026-05-13,Seattle-DC-02,NA-West,SKU-8821,3237,2916,3041,95.89,false,1500
INV-SNAP-19507,2026-05-13,Seattle-DC-02,NA-West,SKU-4410,3474,3150,3282,95.98,false,1500
INV-SNAP-19508,2026-05-13,Seattle-DC-02,NA-West,SKU-5520,2785,2483,2629,94.45,false,1500
INV-SNAP-19509,2026-05-13,Seattle-DC-02,NA-West,SKU-9930,3126,2528,2628,96.19,false,3000
INV-SNAP-19510,2026-05-13,Seattle-DC-02,NA-West,SKU-2205,3837,3157,3222,97.98,false,1500
INV-SNAP-19511,2026-05-14,Atlanta-DC-01,NA-East,SKU-8821,3106,2646,2767,95.63,false,5000
INV-SNAP-19512,2026-05-14,Atlanta-DC-01,NA-East,SKU-4410,3321,2947,3025,97.42,false,0
INV-SNAP-19513,2026-05-14,Atlanta-DC-01,NA-East,SKU-5520,3541,2969,3157,94.04,false,3000
INV-SNAP-19514,2026-05-14,Atlanta-DC-01,NA-East,SKU-9930,3489,3074,3155,97.43,false,3000
INV-SNAP-19515,2026-05-14,Atlanta-DC-01,NA-East,SKU-2205,3307,2971,3045,97.57,false,5000
INV-SNAP-19516,2026-05-14,Charlotte-DC-02,NA-East,SKU-8821,3360,2921,3066,95.27,false,5000
INV-SNAP-19517,2026-05-14,Charlotte-DC-02,NA-East,SKU-4410,3450,2964,3086,96.05,false,1500
INV-SNAP-19518,2026-05-14,Charlotte-DC-02,NA-East,SKU-5520,3149,2698,2781,97.02,false,0
INV-SNAP-19519,2026-05-14,Charlotte-DC-02,NA-East,SKU-9930,3734,3165,3251,97.35,false,0
INV-SNAP-19520,2026-05-14,Charlotte-DC-02,NA-East,SKU-2205,3596,3164,3256,97.17,false,0
INV-SNAP-19521,2026-05-14,Chicago-DC-01,NA-Central,SKU-8821,3699,3123,3308,94.41,false,5000
INV-SNAP-19522,2026-05-14,Chicago-DC-01,NA-Central,SKU-4410,3191,2772,2834,97.81,false,0
INV-SNAP-19523,2026-05-14,Chicago-DC-01,NA-Central,SKU-5520,3469,3129,3325,94.11,false,0
INV-SNAP-19524,2026-05-14,Chicago-DC-01,NA-Central,SKU-9930,3811,3258,3399,95.85,false,1500
INV-SNAP-19525,2026-05-14,Chicago-DC-01,NA-Central,SKU-2205,3150,2507,2635,95.14,false,3000
INV-SNAP-19526,2026-05-14,Dallas-DC-02,NA-Central,SKU-8821,3605,3104,3216,96.52,false,3000
INV-SNAP-19527,2026-05-14,Dallas-DC-02,NA-Central,SKU-4410,3325,2930,3068,95.5,false,0
INV-SNAP-19528,2026-05-14,Dallas-DC-02,NA-Central,SKU-5520,3052,2552,2686,95.01,false,3000
INV-SNAP-19529,2026-05-14,Dallas-DC-02,NA-Central,SKU-9930,3806,3262,3348,97.43,false,3000
INV-SNAP-19530,2026-05-14,Dallas-DC-02,NA-Central,SKU-2205,3648,3144,3221,97.61,false,5000
INV-SNAP-19531,2026-05-14,Reno-DC-01,NA-West,SKU-8821,3046,2597,2708,95.9,false,3000
INV-SNAP-19532,2026-05-14,Reno-DC-01,NA-West,SKU-4410,3087,2722,2847,95.61,false,5000
INV-SNAP-19533,2026-05-14,Reno-DC-01,NA-West,SKU-5520,3503,2808,2966,94.67,false,0
INV-SNAP-19534,2026-05-14,Reno-DC-01,NA-West,SKU-9930,3365,3021,3113,97.04,false,3000
INV-SNAP-19535,2026-05-14,Reno-DC-01,NA-West,SKU-2205,3455,3033,3159,96.01,false,0
INV-SNAP-19536,2026-05-14,Seattle-DC-02,NA-West,SKU-8821,3455,3020,3126,96.61,false,0
INV-SNAP-19537,2026-05-14,Seattle-DC-02,NA-West,SKU-4410,3041,2688,2850,94.32,false,1500
INV-SNAP-19538,2026-05-14,Seattle-DC-02,NA-West,SKU-5520,3310,2703,2876,93.98,false,0
INV-SNAP-19539,2026-05-14,Seattle-DC-02,NA-West,SKU-9930,3550,3169,3306,95.86,false,3000
INV-SNAP-19540,2026-05-14,Seattle-DC-02,NA-West,SKU-2205,3580,3235,3336,96.97,false,3000
INV-SNAP-19541,2026-05-15,Atlanta-DC-01,NA-East,SKU-8821,3818,3163,3308,95.62,false,5000
INV-SNAP-19542,2026-05-15,Atlanta-DC-01,NA-East,SKU-4410,3177,2744,2840,96.62,false,0
INV-SNAP-19543,2026-05-15,Atlanta-DC-01,NA-East,SKU-5520,3374,3004,3136,95.79,false,1500
INV-SNAP-19544,2026-05-15,Atlanta-DC-01,NA-East,SKU-9930,3256,2567,2691,95.39,false,3000
INV-SNAP-19545,2026-05-15,Atlanta-DC-01,NA-East,SKU-2205,3368,2704,2794,96.78,false,5000
INV-SNAP-19546,2026-05-15,Charlotte-DC-02,NA-East,SKU-8821,3060,2476,2627,94.25,false,0
INV-SNAP-19547,2026-05-15,Charlotte-DC-02,NA-East,SKU-4410,3176,2644,2750,96.15,false,0
INV-SNAP-19548,2026-05-15,Charlotte-DC-02,NA-East,SKU-5520,3465,2788,2860,97.48,false,0
INV-SNAP-19549,2026-05-15,Charlotte-DC-02,NA-East,SKU-9930,3094,2774,2863,96.89,false,1500
INV-SNAP-19550,2026-05-15,Charlotte-DC-02,NA-East,SKU-2205,3611,2974,3062,97.13,false,1500
INV-SNAP-19551,2026-05-15,Chicago-DC-01,NA-Central,SKU-8821,3468,3103,3247,95.57,false,3000
INV-SNAP-19552,2026-05-15,Chicago-DC-01,NA-Central,SKU-4410,2916,2552,2638,96.74,false,1500
INV-SNAP-19553,2026-05-15,Chicago-DC-01,NA-Central,SKU-5520,3569,3080,3199,96.28,false,3000
INV-SNAP-19554,2026-05-15,Chicago-DC-01,NA-Central,SKU-9930,3210,2604,2698,96.52,false,1500
INV-SNAP-19555,2026-05-15,Chicago-DC-01,NA-Central,SKU-2205,3687,3049,3155,96.64,false,3000
INV-SNAP-19556,2026-05-15,Dallas-DC-02,NA-Central,SKU-8821,3590,3044,3138,97.0,false,3000
INV-SNAP-19557,2026-05-15,Dallas-DC-02,NA-Central,SKU-4410,3472,3139,3242,96.82,false,0
INV-SNAP-19558,2026-05-15,Dallas-DC-02,NA-Central,SKU-5520,3463,3154,3322,94.94,false,5000
INV-SNAP-19559,2026-05-15,Dallas-DC-02,NA-Central,SKU-9930,3602,3096,3282,94.33,false,1500
INV-SNAP-19560,2026-05-15,Dallas-DC-02,NA-Central,SKU-2205,3674,3270,3338,97.96,false,0
INV-SNAP-19561,2026-05-15,Reno-DC-01,NA-West,SKU-8821,3959,3278,3360,97.56,false,3000
INV-SNAP-19562,2026-05-15,Reno-DC-01,NA-West,SKU-4410,3499,2939,3083,95.33,false,5000
INV-SNAP-19563,2026-05-15,Reno-DC-01,NA-West,SKU-5520,3147,2765,2885,95.84,false,3000
INV-SNAP-19564,2026-05-15,Reno-DC-01,NA-West,SKU-9930,2959,2578,2669,96.59,false,0
INV-SNAP-19565,2026-05-15,Reno-DC-01,NA-West,SKU-2205,2835,2529,2631,96.12,false,5000
INV-SNAP-19566,2026-05-15,Seattle-DC-02,NA-West,SKU-8821,3721,3206,3328,96.33,false,5000
INV-SNAP-19567,2026-05-15,Seattle-DC-02,NA-West,SKU-4410,3128,2602,2705,96.19,false,1500
INV-SNAP-19568,2026-05-15,Seattle-DC-02,NA-West,SKU-5520,3946,3277,3389,96.7,false,1500
INV-SNAP-19569,2026-05-15,Seattle-DC-02,NA-West,SKU-9930,3646,3101,3268,94.89,false,3000
INV-SNAP-19570,2026-05-15,Seattle-DC-02,NA-West,SKU-2205,2913,2603,2679,97.16,false,0
INV-SNAP-19571,2026-05-16,Atlanta-DC-01,NA-East,SKU-8821,3650,3233,3334,96.97,false,1500
INV-SNAP-19572,2026-05-16,Atlanta-DC-01,NA-East,SKU-4410,3122,2797,2919,95.82,false,5000
INV-SNAP-19573,2026-05-16,Atlanta-DC-01,NA-East,SKU-5520,3437,2797,2887,96.88,false,5000
INV-SNAP-19574,2026-05-16,Atlanta-DC-01,NA-East,SKU-9930,3493,3095,3185,97.17,false,0
INV-SNAP-19575,2026-05-16,Atlanta-DC-01,NA-East,SKU-2205,3613,3023,3130,96.58,false,0
INV-SNAP-19576,2026-05-16,Charlotte-DC-02,NA-East,SKU-8821,3782,3193,3334,95.77,false,1500
INV-SNAP-19577,2026-05-16,Charlotte-DC-02,NA-East,SKU-4410,3593,3092,3214,96.2,false,0
INV-SNAP-19578,2026-05-16,Charlotte-DC-02,NA-East,SKU-5520,3416,2782,2855,97.44,false,1500
INV-SNAP-19579,2026-05-16,Charlotte-DC-02,NA-East,SKU-9930,3277,2597,2703,96.08,false,0
INV-SNAP-19580,2026-05-16,Charlotte-DC-02,NA-East,SKU-2205,2950,2628,2689,97.73,false,3000
INV-SNAP-19581,2026-05-16,Chicago-DC-01,NA-Central,SKU-8821,3641,3130,3209,97.54,false,1500
INV-SNAP-19582,2026-05-16,Chicago-DC-01,NA-Central,SKU-4410,3607,3060,3182,96.17,false,3000
INV-SNAP-19583,2026-05-16,Chicago-DC-01,NA-Central,SKU-5520,3696,3266,3379,96.66,false,1500
INV-SNAP-19584,2026-05-16,Chicago-DC-01,NA-Central,SKU-9930,3428,2979,3118,95.54,false,3000
INV-SNAP-19585,2026-05-16,Chicago-DC-01,NA-Central,SKU-2205,3423,2880,3007,95.78,false,1500
INV-SNAP-19586,2026-05-16,Dallas-DC-02,NA-Central,SKU-8821,2993,2613,2692,97.07,false,3000
INV-SNAP-19587,2026-05-16,Dallas-DC-02,NA-Central,SKU-4410,3583,2888,2959,97.6,false,3000
INV-SNAP-19588,2026-05-16,Dallas-DC-02,NA-Central,SKU-5520,3395,2842,2995,94.89,false,1500
INV-SNAP-19589,2026-05-16,Dallas-DC-02,NA-Central,SKU-9930,2969,2636,2729,96.59,false,5000
INV-SNAP-19590,2026-05-16,Dallas-DC-02,NA-Central,SKU-2205,3318,2620,2737,95.73,false,3000
INV-SNAP-19591,2026-05-16,Reno-DC-01,NA-West,SKU-8821,3276,2830,2999,94.36,false,5000
INV-SNAP-19592,2026-05-16,Reno-DC-01,NA-West,SKU-4410,3297,2866,3000,95.53,false,3000
INV-SNAP-19593,2026-05-16,Reno-DC-01,NA-West,SKU-5520,3321,2691,2768,97.22,false,5000
INV-SNAP-19594,2026-05-16,Reno-DC-01,NA-West,SKU-9930,3684,3267,3348,97.58,false,0
INV-SNAP-19595,2026-05-16,Reno-DC-01,NA-West,SKU-2205,3111,2705,2792,96.88,false,1500
INV-SNAP-19596,2026-05-16,Seattle-DC-02,NA-West,SKU-8821,3229,2657,2825,94.05,false,0
INV-SNAP-19597,2026-05-16,Seattle-DC-02,NA-West,SKU-4410,3449,3091,3208,96.35,false,1500
INV-SNAP-19598,2026-05-16,Seattle-DC-02,NA-West,SKU-5520,3212,2798,2938,95.23,false,5000
INV-SNAP-19599,2026-05-16,Seattle-DC-02,NA-West,SKU-9930,3743,3173,3358,94.49,false,3000
INV-SNAP-19600,2026-05-16,Seattle-DC-02,NA-West,SKU-2205,3093,2589,2696,96.03,false,0
INV-SNAP-19601,2026-05-17,Atlanta-DC-01,NA-East,SKU-8821,3845,3186,3308,96.31,false,1500
INV-SNAP-19602,2026-05-17,Atlanta-DC-01,NA-East,SKU-4410,3472,3147,3346,94.05,false,1500
INV-SNAP-19603,2026-05-17,Atlanta-DC-01,NA-East,SKU-5520,3512,2938,3102,94.71,false,1500
INV-SNAP-19604,2026-05-17,Atlanta-DC-01,NA-East,SKU-9930,3323,2983,3076,96.98,false,0
INV-SNAP-19605,2026-05-17,Atlanta-DC-01,NA-East,SKU-2205,3524,2960,3023,97.92,false,3000
