ticket_id,created_at,region,source_entity,category,severity,subject,content_summary,sentiment_score
ZD-TK-3528,2026-08-15T12:53:00Z,NA-East,DIST-MIDATL-SUPPLY,FULFILLMENT_DELAY,HIGH,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.69
ZD-TK-3529,2026-08-15T13:17:00Z,NA-East,DIST-SUNBELT-PARTS,FULFILLMENT_DELAY,CRITICAL,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.67
ZD-TK-3530,2026-08-15T11:41:00Z,NA-East,DIST-APEX-EAST,STOCKOUT_COMPLAINT,CRITICAL,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-APEX-EAST,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.83
ZD-TK-3531,2026-08-15T13:42:00Z,NA-East,DIST-SUNBELT-PARTS,FULFILLMENT_DELAY,HIGH,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.72
ZD-TK-3532,2026-08-15T16:33:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.17
ZD-TK-3533,2026-08-15T10:01:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.05
ZD-TK-3534,2026-08-15T14:25:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.22
ZD-TK-3535,2026-08-16T10:11:00Z,NA-East,DIST-APEX-EAST,FULFILLMENT_DELAY,CRITICAL,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.72
ZD-TK-3536,2026-08-16T15:50:00Z,NA-East,DIST-TRI-STATE-OPS,FULFILLMENT_DELAY,HIGH,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.77
ZD-TK-3537,2026-08-16T14:02:00Z,NA-East,DIST-MIDATL-SUPPLY,PRICE_DISPUTE,MEDIUM,Competitive price matching request — Horizon Foods 15% discount,Distributor requesting immediate credit memo or rebate match against Horizon Foods Mid-Atlantic promo.,-0.66
ZD-TK-3538,2026-08-16T08:40:00Z,NA-East,DIST-MIDATL-SUPPLY,FULFILLMENT_DELAY,CRITICAL,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.68
ZD-TK-3539,2026-08-16T14:33:00Z,NA-East,DIST-EMPIRE-IND,FULFILLMENT_DELAY,CRITICAL,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.74
ZD-TK-3540,2026-08-16T09:38:00Z,NA-East,DIST-EMPIRE-IND,STOCKOUT_COMPLAINT,HIGH,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-EMPIRE-IND,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.62
ZD-TK-3541,2026-08-16T16:31:00Z,NA-East,DIST-TRI-STATE-OPS,FULFILLMENT_DELAY,CRITICAL,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.67
ZD-TK-3542,2026-08-16T15:13:00Z,NA-East,DIST-TRI-STATE-OPS,FULFILLMENT_DELAY,CRITICAL,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.63
ZD-TK-3543,2026-08-16T14:44:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.31
ZD-TK-3544,2026-08-16T15:29:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.09
ZD-TK-3545,2026-08-16T12:10:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.2
ZD-TK-3546,2026-08-16T14:22:00Z,NA-West,DIST-CAL-ENTERPRISE,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.14
ZD-TK-3547,2026-08-17T14:15:00Z,NA-East,DIST-COASTAL-WHOLESALE,STOCKOUT_COMPLAINT,HIGH,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-COASTAL-WHOLESALE,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.68
ZD-TK-3548,2026-08-17T11:23:00Z,NA-East,DIST-COASTAL-WHOLESALE,STOCKOUT_COMPLAINT,CRITICAL,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-COASTAL-WHOLESALE,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.64
ZD-TK-3549,2026-08-17T14:08:00Z,NA-East,DIST-COASTAL-WHOLESALE,FULFILLMENT_DELAY,CRITICAL,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.61
ZD-TK-3550,2026-08-17T13:44:00Z,NA-East,DIST-APEX-EAST,STOCKOUT_COMPLAINT,HIGH,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-APEX-EAST,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.66
ZD-TK-3551,2026-08-17T12:54:00Z,NA-East,DIST-TRI-STATE-OPS,FULFILLMENT_DELAY,HIGH,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.88
ZD-TK-3552,2026-08-17T11:12:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRODUCT_QUALITY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.23
ZD-TK-3553,2026-08-17T13:17:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.3
ZD-TK-3554,2026-08-17T14:23:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.02
ZD-TK-3555,2026-08-17T09:57:00Z,NA-West,DIST-CAL-ENTERPRISE,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.18
ZD-TK-3556,2026-08-17T11:31:00Z,NA-West,DIST-CAL-ENTERPRISE,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.23
ZD-TK-3557,2026-08-17T14:08:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.19
ZD-TK-3558,2026-08-18T16:11:00Z,NA-East,DIST-APEX-EAST,PRICE_DISPUTE,CRITICAL,Competitive price matching request — Horizon Foods 15% discount,Distributor requesting immediate credit memo or rebate match against Horizon Foods Mid-Atlantic promo.,-0.83
ZD-TK-3559,2026-08-18T13:11:00Z,NA-East,DIST-TRI-STATE-OPS,STOCKOUT_COMPLAINT,MEDIUM,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-TRI-STATE-OPS,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.9
ZD-TK-3560,2026-08-18T13:25:00Z,NA-East,DIST-TRI-STATE-OPS,FULFILLMENT_DELAY,HIGH,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.72
ZD-TK-3561,2026-08-18T10:12:00Z,NA-East,DIST-SUNBELT-PARTS,PRICE_DISPUTE,MEDIUM,Competitive price matching request — Horizon Foods 15% discount,Distributor requesting immediate credit memo or rebate match against Horizon Foods Mid-Atlantic promo.,-0.9
ZD-TK-3562,2026-08-18T16:29:00Z,NA-East,DIST-COASTAL-WHOLESALE,FULFILLMENT_DELAY,HIGH,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.75
ZD-TK-3563,2026-08-18T08:04:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.13
ZD-TK-3564,2026-08-18T15:38:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.35
ZD-TK-3565,2026-08-19T15:07:00Z,NA-East,DIST-APEX-EAST,STOCKOUT_COMPLAINT,CRITICAL,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-APEX-EAST,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.6
ZD-TK-3566,2026-08-19T09:46:00Z,NA-East,DIST-SUNBELT-PARTS,STOCKOUT_COMPLAINT,MEDIUM,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-SUNBELT-PARTS,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.73
ZD-TK-3567,2026-08-19T09:25:00Z,NA-East,DIST-TRI-STATE-OPS,FULFILLMENT_DELAY,HIGH,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.68
ZD-TK-3568,2026-08-19T17:59:00Z,NA-East,DIST-MIDATL-SUPPLY,PRICE_DISPUTE,HIGH,Competitive price matching request — Horizon Foods 15% discount,Distributor requesting immediate credit memo or rebate match against Horizon Foods Mid-Atlantic promo.,-0.92
ZD-TK-3569,2026-08-19T13:08:00Z,NA-East,DIST-COASTAL-WHOLESALE,PRICE_DISPUTE,MEDIUM,Competitive price matching request — Horizon Foods 15% discount,Distributor requesting immediate credit memo or rebate match against Horizon Foods Mid-Atlantic promo.,-0.88
ZD-TK-3570,2026-08-19T15:24:00Z,NA-East,DIST-APEX-EAST,PRICE_DISPUTE,HIGH,Competitive price matching request — Horizon Foods 15% discount,Distributor requesting immediate credit memo or rebate match against Horizon Foods Mid-Atlantic promo.,-0.65
ZD-TK-3571,2026-08-19T08:47:00Z,NA-East,DIST-COASTAL-WHOLESALE,FULFILLMENT_DELAY,CRITICAL,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.77
ZD-TK-3572,2026-08-19T13:28:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.2
ZD-TK-3573,2026-08-19T14:47:00Z,NA-Central,DIST-MIDWEST-DIRECT,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.16
ZD-TK-3574,2026-08-19T16:44:00Z,NA-West,DIST-MOUNTAIN-PARTS,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.34
ZD-TK-3575,2026-08-20T17:33:00Z,NA-East,DIST-COASTAL-WHOLESALE,PRICE_DISPUTE,CRITICAL,Competitive price matching request — Horizon Foods 15% discount,Distributor requesting immediate credit memo or rebate match against Horizon Foods Mid-Atlantic promo.,-0.9
ZD-TK-3576,2026-08-20T10:43:00Z,NA-East,DIST-MIDATL-SUPPLY,STOCKOUT_COMPLAINT,CRITICAL,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-MIDATL-SUPPLY,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.94
ZD-TK-3577,2026-08-20T08:31:00Z,NA-East,DIST-MIDATL-SUPPLY,STOCKOUT_COMPLAINT,HIGH,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-MIDATL-SUPPLY,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.76
ZD-TK-3578,2026-08-20T14:05:00Z,NA-East,DIST-TRI-STATE-OPS,FULFILLMENT_DELAY,CRITICAL,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.62
ZD-TK-3579,2026-08-20T13:25:00Z,NA-East,DIST-TRI-STATE-OPS,STOCKOUT_COMPLAINT,HIGH,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-TRI-STATE-OPS,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.83
ZD-TK-3580,2026-08-20T15:06:00Z,NA-East,DIST-APEX-EAST,FULFILLMENT_DELAY,HIGH,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.63
ZD-TK-3581,2026-08-20T13:11:00Z,NA-East,DIST-COASTAL-WHOLESALE,STOCKOUT_COMPLAINT,CRITICAL,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-COASTAL-WHOLESALE,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.94
ZD-TK-3582,2026-08-20T13:44:00Z,NA-East,DIST-TRI-STATE-OPS,FULFILLMENT_DELAY,HIGH,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.9
ZD-TK-3583,2026-08-20T09:10:00Z,NA-East,DIST-MIDATL-SUPPLY,FULFILLMENT_DELAY,HIGH,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.82
ZD-TK-3584,2026-08-20T08:20:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.08
ZD-TK-3585,2026-08-20T08:54:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.22
ZD-TK-3586,2026-08-20T17:02:00Z,NA-Central,DIST-GREATLAKES-SUPPLY,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-GREATLAKES-SUPPLY,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.03
ZD-TK-3587,2026-08-20T12:28:00Z,NA-West,DIST-CAL-ENTERPRISE,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.11
ZD-TK-3588,2026-08-20T09:26:00Z,NA-West,DIST-CAL-ENTERPRISE,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.31
ZD-TK-3589,2026-08-20T14:59:00Z,NA-West,DIST-PACIFIC-LOGISTICS,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.01
ZD-TK-3590,2026-08-21T13:43:00Z,NA-East,DIST-APEX-EAST,STOCKOUT_COMPLAINT,HIGH,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-APEX-EAST,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.95
ZD-TK-3591,2026-08-21T08:12:00Z,NA-East,DIST-MIDATL-SUPPLY,STOCKOUT_COMPLAINT,CRITICAL,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-MIDATL-SUPPLY,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.7
ZD-TK-3592,2026-08-21T08:13:00Z,NA-East,DIST-MIDATL-SUPPLY,STOCKOUT_COMPLAINT,CRITICAL,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-MIDATL-SUPPLY,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.7
ZD-TK-3593,2026-08-21T15:54:00Z,NA-East,DIST-TRI-STATE-OPS,FULFILLMENT_DELAY,CRITICAL,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.91
ZD-TK-3594,2026-08-21T09:06:00Z,NA-East,DIST-COASTAL-WHOLESALE,FULFILLMENT_DELAY,HIGH,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.75
ZD-TK-3595,2026-08-21T13:22:00Z,NA-East,DIST-SUNBELT-PARTS,STOCKOUT_COMPLAINT,HIGH,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-SUNBELT-PARTS,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.92
ZD-TK-3596,2026-08-21T12:57:00Z,NA-East,DIST-SUNBELT-PARTS,STOCKOUT_COMPLAINT,CRITICAL,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-SUNBELT-PARTS,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.8
ZD-TK-3597,2026-08-21T09:50:00Z,NA-East,DIST-APEX-EAST,FULFILLMENT_DELAY,CRITICAL,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.6
ZD-TK-3598,2026-08-21T12:06:00Z,NA-East,DIST-TRI-STATE-OPS,FULFILLMENT_DELAY,HIGH,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.7
ZD-TK-3599,2026-08-21T16:15:00Z,NA-Central,DIST-MIDWEST-DIRECT,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.1
ZD-TK-3600,2026-08-21T09:32:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRICE_DISPUTE,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.11
ZD-TK-3601,2026-08-21T13:07:00Z,NA-West,DIST-PACIFIC-LOGISTICS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-PACIFIC-LOGISTICS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.25
ZD-TK-3602,2026-08-22T14:56:00Z,NA-East,DIST-SUNBELT-PARTS,STOCKOUT_COMPLAINT,CRITICAL,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-SUNBELT-PARTS,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.89
ZD-TK-3603,2026-08-22T16:08:00Z,NA-East,DIST-SUNBELT-PARTS,FULFILLMENT_DELAY,CRITICAL,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.91
ZD-TK-3604,2026-08-22T09:35:00Z,NA-East,DIST-EMPIRE-IND,FULFILLMENT_DELAY,CRITICAL,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.68
ZD-TK-3605,2026-08-22T17:16:00Z,NA-East,DIST-MIDATL-SUPPLY,FULFILLMENT_DELAY,HIGH,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.9
ZD-TK-3606,2026-08-22T15:46:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.29
ZD-TK-3607,2026-08-22T12:35:00Z,NA-West,DIST-MOUNTAIN-PARTS,FULFILLMENT_DELAY,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.05
ZD-TK-3608,2026-08-22T17:55:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.02
ZD-TK-3609,2026-08-23T14:11:00Z,NA-East,DIST-MIDATL-SUPPLY,PRODUCT_QUALITY,CRITICAL,General technical inquiry,Requesting updated safety data sheet and batch compliance certificate.,-0.72
ZD-TK-3610,2026-08-23T09:12:00Z,NA-East,DIST-TRI-STATE-OPS,STOCKOUT_COMPLAINT,CRITICAL,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-TRI-STATE-OPS,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.75
ZD-TK-3611,2026-08-23T09:04:00Z,NA-East,DIST-TRI-STATE-OPS,FULFILLMENT_DELAY,CRITICAL,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.66
ZD-TK-3612,2026-08-23T15:15:00Z,NA-East,DIST-EMPIRE-IND,PRODUCT_QUALITY,HIGH,General technical inquiry,Requesting updated safety data sheet and batch compliance certificate.,-0.94
ZD-TK-3613,2026-08-23T12:23:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.21
ZD-TK-3614,2026-08-23T08:03:00Z,NA-Central,DIST-MIDWEST-DIRECT,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-MIDWEST-DIRECT,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.05
ZD-TK-3615,2026-08-23T17:51:00Z,NA-West,DIST-CAL-ENTERPRISE,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-CAL-ENTERPRISE,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.07
ZD-TK-3616,2026-08-24T12:09:00Z,NA-East,DIST-MIDATL-SUPPLY,FULFILLMENT_DELAY,CRITICAL,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.92
ZD-TK-3617,2026-08-24T16:40:00Z,NA-East,DIST-EMPIRE-IND,FULFILLMENT_DELAY,CRITICAL,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.78
ZD-TK-3618,2026-08-24T16:26:00Z,NA-East,DIST-APEX-EAST,STOCKOUT_COMPLAINT,HIGH,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-APEX-EAST,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.64
ZD-TK-3619,2026-08-24T17:25:00Z,NA-East,DIST-SUNBELT-PARTS,PRODUCT_QUALITY,MEDIUM,General technical inquiry,Requesting updated safety data sheet and batch compliance certificate.,-0.61
ZD-TK-3620,2026-08-24T16:17:00Z,NA-East,DIST-EMPIRE-IND,STOCKOUT_COMPLAINT,CRITICAL,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-EMPIRE-IND,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.79
ZD-TK-3621,2026-08-24T08:28:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,PRODUCT_QUALITY,MEDIUM,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.33
ZD-TK-3622,2026-08-24T17:59:00Z,NA-Central,DIST-TEXAS-COMMERCIAL,FULFILLMENT_DELAY,LOW,Routine inquiry / order status check for DIST-TEXAS-COMMERCIAL,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,0.09
ZD-TK-3623,2026-08-24T08:15:00Z,NA-West,DIST-MOUNTAIN-PARTS,PRICE_DISPUTE,MEDIUM,Routine inquiry / order status check for DIST-MOUNTAIN-PARTS,Standard operational correspondence regarding order fulfillment tracking and invoice reconciliation.,-0.34
ZD-TK-3624,2026-08-25T15:23:00Z,NA-East,DIST-EMPIRE-IND,FULFILLMENT_DELAY,MEDIUM,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.88
ZD-TK-3625,2026-08-25T11:15:00Z,NA-East,DIST-TRI-STATE-OPS,FULFILLMENT_DELAY,HIGH,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.76
ZD-TK-3626,2026-08-25T09:23:00Z,NA-East,DIST-SUNBELT-PARTS,FULFILLMENT_DELAY,CRITICAL,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.67
ZD-TK-3627,2026-08-25T17:55:00Z,NA-East,DIST-COASTAL-WHOLESALE,FULFILLMENT_DELAY,HIGH,Shipment lag on PO exceeding 12 days — Southeast territory,Backorder status on industrial lubricants resulting in critical operational halt for manufacturing customer.,-0.89
ZD-TK-3628,2026-08-25T08:09:00Z,NA-East,DIST-TRI-STATE-OPS,STOCKOUT_COMPLAINT,HIGH,Emergency: Atlanta DC stockout impacting SKU-8821 delivery for DIST-TRI-STATE-OPS,Distributor reports retail sub-accounts threatening contract cancellations due to depleted on-hand inventory at Atlanta DC hub.,-0.63
